tab 	measurements
citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	location	magic_software_packages	magn_moment	measurement	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	method_codes	number	quality	specimen	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
This study		2.3	338.9	-22.8	AP5-2a:LP-DIR-T	hargrave 2016-04-08 17:13:11	Agate Point	pmagpy-3.4.1	1.87e-05	AP5-2a:LP-DIR-T1	1	1.55e-07	5.77e-07	4.81e-07	u	273	LT-NO:LP-DIR-T	1	g	AP5-2a	0	0	0	-90	273
This study		2.3	340.3	-22.4	AP5-2a:LP-DIR-T	hargrave 2016-04-11 17:34:03	Agate Point	pmagpy-3.4.1	1.67e-05	AP5-2a:LP-DIR-T2	1	1.3800000000000002e-07	5.22e-07	4.2600000000000003e-07	u	273	LT-LT-Z:LP-DIR-T	2	g	AP5-2a	0	0	0	-90	77
This study		2.3	339.9	-22.5	AP5-2a:LP-DIR-T	hargrave 2016-04-18 10:09:26	Agate Point	pmagpy-3.4.1	1.66e-05	AP5-2a:LP-DIR-T3	1	1.33e-07	4.6399999999999997e-07	4.82e-07	u	273	LT-T-Z:LP-DIR-T	3	g	AP5-2a	0	0	0	-90	373
This study		1.9	340.9	-22.6	AP5-2a:LP-DIR-T	hargrave 2016-04-18 17:24:56	Agate Point	pmagpy-3.4.1	1.67e-05	AP5-2a:LP-DIR-T4	1	2.1800000000000002e-07	1.49e-07	4.879999999999999e-07	u	273	LT-T-Z:LP-DIR-T	4	g	AP5-2a	0	0	0	-90	473
This study		2.0	341.5	-23.0	AP5-2a:LP-DIR-T	hargrave 2016-04-19 13:12:13	Agate Point	pmagpy-3.4.1	1.6899999999999997e-05	AP5-2a:LP-DIR-T5	1	1.4e-07	3.1e-07	4.81e-07	u	273	LT-T-Z:LP-DIR-T	5	g	AP5-2a	0	0	0	-90	573
This study		2.0	340.4	-22.8	AP5-2a:LP-DIR-T	hargrave 2016-04-25 12:55:15	Agate Point	pmagpy-3.4.1	1.6800000000000002e-05	AP5-2a:LP-DIR-T6	1	2.1e-07	2.91e-07	4.82e-07	u	273	LT-T-Z:LP-DIR-T	6	g	AP5-2a	0	0	0	-90	623
This study		2.0	341.1	-23.3	AP5-2a:LP-DIR-T	hargrave 2016-04-26 09:51:31	Agate Point	pmagpy-3.4.1	1.6e-05	AP5-2a:LP-DIR-T7	1	2.47e-07	1.75e-07	4.6399999999999997e-07	u	273	LT-T-Z:LP-DIR-T	7	g	AP5-2a	0	0	0	-90	673
This study		2.2	338.8	-23.2	AP5-2a:LP-DIR-T	hargrave 2016-04-26 17:21:07	Agate Point	pmagpy-3.4.1	1.4300000000000002e-05	AP5-2a:LP-DIR-T8	1	1.62e-07	2.9899999999999996e-07	4.48e-07	u	273	LT-T-Z:LP-DIR-T	8	g	AP5-2a	0	0	0	-90	723
This study		2.4	340.8	-23.6	AP5-2a:LP-DIR-T	hargrave 2016-05-02 14:13:41	Agate Point	pmagpy-3.4.1	1.28e-05	AP5-2a:LP-DIR-T9	1	1.41e-07	2.88e-07	4.46e-07	u	273	LT-T-Z:LP-DIR-T	9	g	AP5-2a	0	0	0	-90	748
This study		2.6	342.7	-23.7	AP5-2a:LP-DIR-T	hargrave 2016-05-02 20:36:00	Agate Point	pmagpy-3.4.1	1.17e-05	AP5-2a:LP-DIR-T10	1	1.14e-07	4.25e-07	3.15e-07	u	273	LT-T-Z:LP-DIR-T	10	g	AP5-2a	0	0	0	-90	773
This study		2.9	343.4	-24.0	AP5-2a:LP-DIR-T	hargrave 2016-05-03 19:29:38	Agate Point	pmagpy-3.4.1	9.77e-06	AP5-2a:LP-DIR-T11	1	1.04e-07	3.92e-07	2.98e-07	u	273	LT-T-Z:LP-DIR-T	11	g	AP5-2a	0	0	0	-90	798
This study		2.0	340.8	-24.1	AP5-2a:LP-DIR-T	hargrave 2016-05-12 15:11:14	Agate Point	pmagpy-3.4.1	6.2e-06	AP5-2a:LP-DIR-T12	1	7.24e-08	1.2e-07	1.75e-07	u	273	LT-T-Z:LP-DIR-T	12	g	AP5-2a	0	0	0	-90	823
This study		1.7	340.7	-26.3	AP5-2a:LP-DIR-T	hargrave 2016-05-16 12:49:36	Agate Point	pmagpy-3.4.1	4.22e-06	AP5-2a:LP-DIR-T13	1	5.57e-08	4.6200000000000003e-08	1.14e-07	u	273	LT-T-Z:LP-DIR-T	13	g	AP5-2a	0	0	0	-90	833
This study		2.2	339.8	-25.8	AP5-2a:LP-DIR-T	hargrave 2016-05-16 18:48:51	Agate Point	pmagpy-3.4.1	3.4e-06	AP5-2a:LP-DIR-T14	1	4.63e-08	8.060000000000001e-08	9.64e-08	u	273	LT-T-Z:LP-DIR-T	14	g	AP5-2a	0	0	0	-90	843
This study		2.4	336.5	-27.3	AP5-2a:LP-DIR-T	hargrave 2016-05-17 15:07:45	Agate Point	pmagpy-3.4.1	3.08e-06	AP5-2a:LP-DIR-T15	1	3.94e-08	9.39e-08	8.7e-08	u	273	LT-T-Z:LP-DIR-T	15	g	AP5-2a	0	0	0	-90	848
This study		2.2	339.3	-26.0	AP5-2a:LP-DIR-T	hargrave 2016-05-18 11:59:37	Agate Point	pmagpy-3.4.1	2.85e-06	AP5-2a:LP-DIR-T16	1	5.88e-08	3e-08	8.83e-08	u	273	LT-T-Z:LP-DIR-T	16	g	AP5-2a	0	0	0	-90	853
This study		1.5	123.9	-86.3	AP5-3a:LP-DIR-T	hargrave 2016-04-08 17:14:36	Agate Point	pmagpy-3.4.1	1.82e-05	AP5-3a:LP-DIR-T1	1	3.37e-07	3.39e-07	6.900000000000001e-08	u	273	LT-NO:LP-DIR-T	1	g	AP5-3a	0	0	0	-90	273
This study		1.5	115.0	-86.5	AP5-3a:LP-DIR-T	hargrave 2016-04-11 17:36:21	Agate Point	pmagpy-3.4.1	1.74e-05	AP5-3a:LP-DIR-T2	1	3.15e-07	3.2299999999999997e-07	8.3e-08	u	273	LT-LT-Z:LP-DIR-T	2	g	AP5-3a	0	0	0	-90	77
This study		1.6	114.9	-86.6	AP5-3a:LP-DIR-T	hargrave 2016-04-18 10:11:20	Agate Point	pmagpy-3.4.1	1.73e-05	AP5-3a:LP-DIR-T3	1	3.51e-07	3.17e-07	6.5e-08	u	273	LT-T-Z:LP-DIR-T	3	g	AP5-3a	0	0	0	-90	373
This study		1.6	115.0	-86.8	AP5-3a:LP-DIR-T	hargrave 2016-04-18 17:26:06	Agate Point	pmagpy-3.4.1	1.74e-05	AP5-3a:LP-DIR-T4	1	3.7200000000000005e-07	3.2600000000000003e-07	5.88e-08	u	273	LT-T-Z:LP-DIR-T	4	g	AP5-3a	0	0	0	-90	473
This study		1.9	113.5	-87.1	AP5-3a:LP-DIR-T	hargrave 2016-04-19 13:13:22	Agate Point	pmagpy-3.4.1	1.6899999999999997e-05	AP5-3a:LP-DIR-T5	1	4.2700000000000005e-07	3.43e-07	7.56e-08	u	273	LT-T-Z:LP-DIR-T	5	g	AP5-3a	0	0	0	-90	573
This study		1.9	106.3	-87.0	AP5-3a:LP-DIR-T	hargrave 2016-04-25 12:56:41	Agate Point	pmagpy-3.4.1	1.67e-05	AP5-3a:LP-DIR-T6	1	4.29e-07	3.64e-07	8.32e-08	u	273	LT-T-Z:LP-DIR-T	6	g	AP5-3a	0	0	0	-90	623
This study		1.9	109.2	-87.0	AP5-3a:LP-DIR-T	hargrave 2016-04-26 09:52:59	Agate Point	pmagpy-3.4.1	1.58e-05	AP5-3a:LP-DIR-T7	1	4.05e-07	3.55e-07	9.13e-08	u	273	LT-T-Z:LP-DIR-T	7	g	AP5-3a	0	0	0	-90	673
This study		1.9	101.3	-87.2	AP5-3a:LP-DIR-T	hargrave 2016-04-26 17:22:35	Agate Point	pmagpy-3.4.1	1.4099999999999999e-05	AP5-3a:LP-DIR-T8	1	3.6799999999999996e-07	3e-07	7.620000000000001e-08	u	273	LT-T-Z:LP-DIR-T	8	g	AP5-3a	0	0	0	-90	723
This study		2.2	96.0	-87.5	AP5-3a:LP-DIR-T	hargrave 2016-05-02 14:15:08	Agate Point	pmagpy-3.4.1	1.2e-05	AP5-3a:LP-DIR-T9	1	3.85e-07	2.4899999999999997e-07	1.1e-07	u	273	LT-T-Z:LP-DIR-T	9	g	AP5-3a	0	0	0	-90	748
This study		1.8	99.5	-87.4	AP5-3a:LP-DIR-T	hargrave 2016-05-02 20:37:25	Agate Point	pmagpy-3.4.1	1.09e-05	AP5-3a:LP-DIR-T10	1	2.55e-07	2.25e-07	4.8e-08	u	273	LT-T-Z:LP-DIR-T	10	g	AP5-3a	0	0	0	-90	773
This study		1.8	92.6	-87.2	AP5-3a:LP-DIR-T	hargrave 2016-05-03 19:31:05	Agate Point	pmagpy-3.4.1	9.34e-06	AP5-3a:LP-DIR-T11	1	2.2699999999999998e-07	1.93e-07	5.2099999999999997e-08	u	273	LT-T-Z:LP-DIR-T	11	g	AP5-3a	0	0	0	-90	798
This study		1.9	85.8	-87.1	AP5-3a:LP-DIR-T	hargrave 2016-05-12 15:12:41	Agate Point	pmagpy-3.4.1	7.02e-06	AP5-3a:LP-DIR-T12	1	1.82e-07	1.43e-07	5.04e-08	u	273	LT-T-Z:LP-DIR-T	12	g	AP5-3a	0	0	0	-90	823
This study		1.8	84.8	-87.3	AP5-3a:LP-DIR-T	hargrave 2016-05-16 12:51:08	Agate Point	pmagpy-3.4.1	5.67e-06	AP5-3a:LP-DIR-T13	1	1.32e-07	1.2e-07	3.12e-08	u	273	LT-T-Z:LP-DIR-T	13	g	AP5-3a	0	0	0	-90	833
This study		1.9	80.9	-87.8	AP5-3a:LP-DIR-T	hargrave 2016-05-16 18:50:19	Agate Point	pmagpy-3.4.1	4.9e-06	AP5-3a:LP-DIR-T14	1	1.34e-07	9.61e-08	3.11e-08	u	273	LT-T-Z:LP-DIR-T	14	g	AP5-3a	0	0	0	-90	843
This study		1.9	79.6	-87.4	AP5-3a:LP-DIR-T	hargrave 2016-05-17 15:09:12	Agate Point	pmagpy-3.4.1	4.44e-06	AP5-3a:LP-DIR-T15	1	1.1599999999999999e-07	8.9e-08	2.88e-08	u	273	LT-T-Z:LP-DIR-T	15	g	AP5-3a	0	0	0	-90	848
This study		1.9	69.4	-88.0	AP5-3a:LP-DIR-T	hargrave 2016-05-18 12:01:03	Agate Point	pmagpy-3.4.1	4.07e-06	AP5-3a:LP-DIR-T16	1	1.13e-07	8.109999999999999e-08	3.8100000000000004e-08	u	273	LT-T-Z:LP-DIR-T	16	g	AP5-3a	0	0	0	-90	853
This study		1.1	21.9	-43.2	AP5-4a:LP-DIR-T	hargrave 2016-04-08 17:16:05	Agate Point	pmagpy-3.4.1	1.31e-05	AP5-4a:LP-DIR-T1	1	1.45e-07	1.68e-07	1.44e-07	u	273	LT-NO:LP-DIR-T	1	g	AP5-4a	0	0	0	-90	273
This study		1.3	20.4	-42.5	AP5-4a:LP-DIR-T	hargrave 2016-04-11 17:38:49	Agate Point	pmagpy-3.4.1	1.34e-05	AP5-4a:LP-DIR-T2	1	1.08e-07	2.59e-07	1.44e-07	u	273	LT-LT-Z:LP-DIR-T	2	g	AP5-4a	0	0	0	-90	77
This study		1.3	20.2	-42.9	AP5-4a:LP-DIR-T	hargrave 2016-04-18 10:12:32	Agate Point	pmagpy-3.4.1	1.34e-05	AP5-4a:LP-DIR-T3	1	1.65e-07	1.8e-07	2.1100000000000002e-07	u	273	LT-T-Z:LP-DIR-T	3	g	AP5-4a	0	0	0	-90	373
This study		1.5	19.3	-43.2	AP5-4a:LP-DIR-T	hargrave 2016-04-18 17:27:16	Agate Point	pmagpy-3.4.1	1.3800000000000002e-05	AP5-4a:LP-DIR-T4	1	1.47e-07	2.57e-07	2.12e-07	u	273	LT-T-Z:LP-DIR-T	4	g	AP5-4a	0	0	0	-90	473
This study		2.5	16.5	-43.5	AP5-4a:LP-DIR-T	hargrave 2016-04-19 13:15:58	Agate Point	pmagpy-3.4.1	1.3699999999999998e-05	AP5-4a:LP-DIR-T5	1	3.17e-07	4.85e-07	2.12e-07	u	273	LT-T-Z:LP-DIR-T	5	g	AP5-4a	0	0	0	-90	573
This study		1.5	16.6	-43.5	AP5-4a:LP-DIR-T	hargrave 2016-04-25 12:58:09	Agate Point	pmagpy-3.4.1	1.34e-05	AP5-4a:LP-DIR-T6	1	2e-07	2.23e-07	2.1399999999999998e-07	u	273	LT-T-Z:LP-DIR-T	6	g	AP5-4a	0	0	0	-90	623
This study		1.6	19.0	-43.8	AP5-4a:LP-DIR-T	hargrave 2016-04-26 09:54:28	Agate Point	pmagpy-3.4.1	1.26e-05	AP5-4a:LP-DIR-T7	1	2.2e-07	1.93e-07	2.08e-07	u	273	LT-T-Z:LP-DIR-T	7	g	AP5-4a	0	0	0	-90	673
This study		1.6	17.1	-44.0	AP5-4a:LP-DIR-T	hargrave 2016-04-26 17:24:02	Agate Point	pmagpy-3.4.1	1.11e-05	AP5-4a:LP-DIR-T8	1	2.0199999999999998e-07	1.8800000000000002e-07	1.75e-07	u	273	LT-T-Z:LP-DIR-T	8	g	AP5-4a	0	0	0	-90	723
This study		2.0	17.0	-44.3	AP5-4a:LP-DIR-T	hargrave 2016-05-02 14:16:40	Agate Point	pmagpy-3.4.1	9.71e-06	AP5-4a:LP-DIR-T9	1	2.05e-07	1.56e-07	2.24e-07	u	273	LT-T-Z:LP-DIR-T	9	g	AP5-4a	0	0	0	-90	748
This study		1.5	16.4	-44.2	AP5-4a:LP-DIR-T	hargrave 2016-05-02 20:38:53	Agate Point	pmagpy-3.4.1	8.82e-06	AP5-4a:LP-DIR-T10	1	1.49e-07	1.2699999999999999e-07	1.34e-07	u	273	LT-T-Z:LP-DIR-T	10	g	AP5-4a	0	0	0	-90	773
This study		1.7	17.3	-44.2	AP5-4a:LP-DIR-T	hargrave 2016-05-03 19:32:32	Agate Point	pmagpy-3.4.1	7.5e-06	AP5-4a:LP-DIR-T11	1	1.48e-07	1.23e-07	1.28e-07	u	273	LT-T-Z:LP-DIR-T	11	g	AP5-4a	0	0	0	-90	798
This study		2.0	16.7	-44.7	AP5-4a:LP-DIR-T	hargrave 2016-05-12 15:14:09	Agate Point	pmagpy-3.4.1	5.36e-06	AP5-4a:LP-DIR-T12	1	7e-08	1.66e-07	8.339999999999999e-08	u	273	LT-T-Z:LP-DIR-T	12	g	AP5-4a	0	0	0	-90	823
This study		1.7	17.2	-45.3	AP5-4a:LP-DIR-T	hargrave 2016-05-16 12:52:37	Agate Point	pmagpy-3.4.1	4.27e-06	AP5-4a:LP-DIR-T13	1	5.92e-08	9.85e-08	6.79e-08	u	273	LT-T-Z:LP-DIR-T	13	g	AP5-4a	0	0	0	-90	833
This study		1.4	16.4	-45.3	AP5-4a:LP-DIR-T	hargrave 2016-05-16 18:51:46	Agate Point	pmagpy-3.4.1	3.68e-06	AP5-4a:LP-DIR-T14	1	5.98e-08	5.5e-08	5.52e-08	u	273	LT-T-Z:LP-DIR-T	14	g	AP5-4a	0	0	0	-90	843
This study		1.5	16.2	-45.4	AP5-4a:LP-DIR-T	hargrave 2016-05-17 15:10:39	Agate Point	pmagpy-3.4.1	3.35e-06	AP5-4a:LP-DIR-T15	1	5.5300000000000005e-08	5.29e-08	5.4500000000000005e-08	u	273	LT-T-Z:LP-DIR-T	15	g	AP5-4a	0	0	0	-90	848
This study		1.9	16.6	-45.1	AP5-4a:LP-DIR-T	hargrave 2016-05-18 12:02:30	Agate Point	pmagpy-3.4.1	3.06e-06	AP5-4a:LP-DIR-T16	1	4.74e-08	7.93e-08	5.2099999999999997e-08	u	273	LT-T-Z:LP-DIR-T	16	g	AP5-4a	0	0	0	-90	853
This study		2.2	350.6	-67.6	AP5-5a:LP-DIR-T	hargrave 2016-04-08 17:17:35	Agate Point	pmagpy-3.4.1	6.35e-05	AP5-5a:LP-DIR-T1	1	1.68e-06	1.96e-06	8.57e-07	u	273	LT-NO:LP-DIR-T	1	g	AP5-5a	0	0	0	-90	273
This study		1.8	352.6	-67.2	AP5-5a:LP-DIR-T	hargrave 2016-04-11 17:40:19	Agate Point	pmagpy-3.4.1	6.37e-05	AP5-5a:LP-DIR-T2	1	1.46e-06	1.39e-06	1.04e-06	u	273	LT-LT-Z:LP-DIR-T	2	g	AP5-5a	0	0	0	-90	77
This study		2.2	349.4	-67.4	AP5-5a:LP-DIR-T	hargrave 2016-04-18 10:13:45	Agate Point	pmagpy-3.4.1	6.37e-05	AP5-5a:LP-DIR-T3	1	1.51e-06	1.96e-06	8.64e-07	u	273	LT-T-Z:LP-DIR-T	3	g	AP5-5a	0	0	0	-90	373
This study		2.7	350.4	-67.5	AP5-5a:LP-DIR-T	hargrave 2016-04-18 17:28:28	Agate Point	pmagpy-3.4.1	6.43e-05	AP5-5a:LP-DIR-T4	1	1.83e-06	2.53e-06	7.31e-07	u	273	LT-T-Z:LP-DIR-T	4	g	AP5-5a	0	0	0	-90	473
This study		1.8	351.0	-67.1	AP5-5a:LP-DIR-T	hargrave 2016-04-19 13:17:14	Agate Point	pmagpy-3.4.1	6.23e-05	AP5-5a:LP-DIR-T5	1	1.36e-06	1.42e-06	9.159999999999999e-07	u	273	LT-T-Z:LP-DIR-T	5	g	AP5-5a	0	0	0	-90	573
This study		2.6	350.2	-66.9	AP5-5a:LP-DIR-T	hargrave 2016-04-25 12:59:38	Agate Point	pmagpy-3.4.1	5.91e-05	AP5-5a:LP-DIR-T6	1	1.9e-06	1.84e-06	1.24e-06	u	273	LT-T-Z:LP-DIR-T	6	g	AP5-5a	0	0	0	-90	623
This study		2.6	349.2	-67.5	AP5-5a:LP-DIR-T	hargrave 2016-04-26 09:55:58	Agate Point	pmagpy-3.4.1	5.68e-05	AP5-5a:LP-DIR-T7	1	1.74e-06	1.88e-06	1.31e-06	u	273	LT-T-Z:LP-DIR-T	7	g	AP5-5a	0	0	0	-90	673
This study		2.3	350.5	-68.7	AP5-5a:LP-DIR-T	hargrave 2016-04-26 17:25:32	Agate Point	pmagpy-3.4.1	5.36e-05	AP5-5a:LP-DIR-T8	1	1.47e-06	1.48e-06	1.49e-06	u	273	LT-T-Z:LP-DIR-T	8	g	AP5-5a	0	0	0	-90	723
This study		2.0	351.4	-70.3	AP5-5a:LP-DIR-T	hargrave 2016-05-02 14:18:09	Agate Point	pmagpy-3.4.1	5.0900000000000004e-05	AP5-5a:LP-DIR-T9	1	1.33e-06	1.2e-06	1.75e-06	u	273	LT-T-Z:LP-DIR-T	9	g	AP5-5a	0	0	0	-90	748
This study		1.9	353.2	-71.8	AP5-5a:LP-DIR-T	hargrave 2016-05-02 20:40:23	Agate Point	pmagpy-3.4.1	5.03e-05	AP5-5a:LP-DIR-T10	1	1.12e-06	1.08e-06	2.47e-06	u	273	LT-T-Z:LP-DIR-T	10	g	AP5-5a	0	0	0	-90	773
This study		2.0	350.8	-72.5	AP5-5a:LP-DIR-T	hargrave 2016-05-03 19:34:02	Agate Point	pmagpy-3.4.1	4.6899999999999995e-05	AP5-5a:LP-DIR-T11	1	9.85e-07	1.2e-06	1.67e-06	u	273	LT-T-Z:LP-DIR-T	11	g	AP5-5a	0	0	0	-90	798
This study		1.5	352.7	-73.7	AP5-5a:LP-DIR-T	hargrave 2016-05-12 15:15:39	Agate Point	pmagpy-3.4.1	4.270000000000001e-05	AP5-5a:LP-DIR-T12	1	8.19e-07	7.690000000000001e-07	5.61e-07	u	273	LT-T-Z:LP-DIR-T	12	g	AP5-5a	0	0	0	-90	823
This study		1.6	350.6	-73.5	AP5-5a:LP-DIR-T	hargrave 2016-05-16 12:54:06	Agate Point	pmagpy-3.4.1	3.69e-05	AP5-5a:LP-DIR-T13	1	7.64e-07	6.979999999999999e-07	3.12e-07	u	273	LT-T-Z:LP-DIR-T	13	g	AP5-5a	0	0	0	-90	833
This study		1.7	351.8	-73.5	AP5-5a:LP-DIR-T	hargrave 2016-05-16 18:53:15	Agate Point	pmagpy-3.4.1	3.26e-05	AP5-5a:LP-DIR-T14	1	6.76e-07	7e-07	2.66e-07	u	273	LT-T-Z:LP-DIR-T	14	g	AP5-5a	0	0	0	-90	843
This study		1.6	352.4	-73.7	AP5-5a:LP-DIR-T	hargrave 2016-05-17 15:12:09	Agate Point	pmagpy-3.4.1	2.8800000000000002e-05	AP5-5a:LP-DIR-T15	1	5.69e-07	5.49e-07	2.4199999999999997e-07	u	273	LT-T-Z:LP-DIR-T	15	g	AP5-5a	0	0	0	-90	848
This study		1.5	354.1	-73.3	AP5-5a:LP-DIR-T	hargrave 2016-05-18 12:04:00	Agate Point	pmagpy-3.4.1	2.6300000000000002e-05	AP5-5a:LP-DIR-T16	1	5.09e-07	4.7299999999999996e-07	1.6100000000000003e-07	u	273	LT-T-Z:LP-DIR-T	16	g	AP5-5a	0	0	0	-90	853
This study		1.6	56.5	-81.2	AP5-6a:LP-DIR-T	hargrave 2016-04-08 17:19:13	Agate Point	pmagpy-3.4.1	1.8e-05	AP5-6a:LP-DIR-T1	1	4.3e-07	2.63e-07	4.69e-08	u	273	LT-NO:LP-DIR-T	1	g	AP5-6a	0	0	0	-90	273
This study		1.7	53.2	-81.3	AP5-6a:LP-DIR-T	hargrave 2016-04-11 17:41:52	Agate Point	pmagpy-3.4.1	1.74e-05	AP5-6a:LP-DIR-T2	1	4.35e-07	2.52e-07	5.7e-08	u	273	LT-LT-Z:LP-DIR-T	2	g	AP5-6a	0	0	0	-90	77
This study		1.6	52.6	-81.4	AP5-6a:LP-DIR-T	hargrave 2016-04-18 10:15:03	Agate Point	pmagpy-3.4.1	1.75e-05	AP5-6a:LP-DIR-T3	1	3.93e-07	2.67e-07	4.54e-08	u	273	LT-T-Z:LP-DIR-T	3	g	AP5-6a	0	0	0	-90	373
This study		1.5	52.1	-82.0	AP5-6a:LP-DIR-T	hargrave 2016-04-18 17:29:49	Agate Point	pmagpy-3.4.1	1.7899999999999998e-05	AP5-6a:LP-DIR-T4	1	3.94e-07	2.77e-07	5.91e-08	u	273	LT-T-Z:LP-DIR-T	4	g	AP5-6a	0	0	0	-90	473
This study		1.4	48.3	-81.9	AP5-6a:LP-DIR-T	hargrave 2016-04-19 13:18:29	Agate Point	pmagpy-3.4.1	1.7800000000000002e-05	AP5-6a:LP-DIR-T5	1	3.4899999999999996e-07	2.6e-07	6.96e-08	u	273	LT-T-Z:LP-DIR-T	5	g	AP5-6a	0	0	0	-90	573
This study		2.0	48.2	-82.0	AP5-6a:LP-DIR-T	hargrave 2016-04-25 13:01:12	Agate Point	pmagpy-3.4.1	1.73e-05	AP5-6a:LP-DIR-T6	1	5.01e-07	3.43e-07	1.04e-07	u	273	LT-T-Z:LP-DIR-T	6	g	AP5-6a	0	0	0	-90	623
This study		1.9	48.1	-81.7	AP5-6a:LP-DIR-T	hargrave 2016-04-26 09:57:32	Agate Point	pmagpy-3.4.1	1.64e-05	AP5-6a:LP-DIR-T7	1	4.43e-07	3.12e-07	7.57e-08	u	273	LT-T-Z:LP-DIR-T	7	g	AP5-6a	0	0	0	-90	673
This study		2.0	47.2	-82.1	AP5-6a:LP-DIR-T	hargrave 2016-04-26 17:27:05	Agate Point	pmagpy-3.4.1	1.4499999999999998e-05	AP5-6a:LP-DIR-T8	1	4.06e-07	2.84e-07	4.88e-08	u	273	LT-T-Z:LP-DIR-T	8	g	AP5-6a	0	0	0	-90	723
This study		1.5	46.9	-81.9	AP5-6a:LP-DIR-T	hargrave 2016-05-02 14:19:42	Agate Point	pmagpy-3.4.1	1.23e-05	AP5-6a:LP-DIR-T9	1	2.39e-07	2.15e-07	3.5099999999999997e-08	u	273	LT-T-Z:LP-DIR-T	9	g	AP5-6a	0	0	0	-90	748
This study		1.8	47.9	-82.6	AP5-6a:LP-DIR-T	hargrave 2016-05-02 20:41:57	Agate Point	pmagpy-3.4.1	1.09e-05	AP5-6a:LP-DIR-T10	1	2.84e-07	2.0399999999999997e-07	5.7e-08	u	273	LT-T-Z:LP-DIR-T	10	g	AP5-6a	0	0	0	-90	773
This study		1.7	44.4	-82.4	AP5-6a:LP-DIR-T	hargrave 2016-05-03 19:35:36	Agate Point	pmagpy-3.4.1	8.79e-06	AP5-6a:LP-DIR-T11	1	2.1399999999999998e-07	1.6300000000000002e-07	2.2599999999999997e-08	u	273	LT-T-Z:LP-DIR-T	11	g	AP5-6a	0	0	0	-90	798
This study		1.9	47.2	-82.7	AP5-6a:LP-DIR-T	hargrave 2016-05-12 15:17:13	Agate Point	pmagpy-3.4.1	5.77e-06	AP5-6a:LP-DIR-T12	1	1.59e-07	1.04e-07	2.14e-08	u	273	LT-T-Z:LP-DIR-T	12	g	AP5-6a	0	0	0	-90	823
This study		1.9	46.9	-82.6	AP5-6a:LP-DIR-T	hargrave 2016-05-16 12:55:40	Agate Point	pmagpy-3.4.1	4.32e-06	AP5-6a:LP-DIR-T13	1	1.1599999999999999e-07	7.9e-08	1.8700000000000002e-08	u	273	LT-T-Z:LP-DIR-T	13	g	AP5-6a	0	0	0	-90	833
This study		1.8	46.7	-83.5	AP5-6a:LP-DIR-T	hargrave 2016-05-16 18:54:48	Agate Point	pmagpy-3.4.1	3.74e-06	AP5-6a:LP-DIR-T14	1	9.39e-08	6.87e-08	1.3899999999999999e-08	u	273	LT-T-Z:LP-DIR-T	14	g	AP5-6a	0	0	0	-90	843
This study		1.9	52.3	-82.8	AP5-6a:LP-DIR-T	hargrave 2016-05-17 15:13:42	Agate Point	pmagpy-3.4.1	3.28e-06	AP5-6a:LP-DIR-T15	1	8.849999999999999e-08	5.96e-08	1.74e-08	u	273	LT-T-Z:LP-DIR-T	15	g	AP5-6a	0	0	0	-90	848
This study		1.6	41.0	-83.2	AP5-6a:LP-DIR-T	hargrave 2016-05-18 12:05:33	Agate Point	pmagpy-3.4.1	3.05e-06	AP5-6a:LP-DIR-T16	1	7e-08	5.37e-08	9.98e-09	u	273	LT-T-Z:LP-DIR-T	16	g	AP5-6a	0	0	0	-90	853
This study		1.2	335.6	-67.8	AP5-7a:LP-DIR-T	hargrave 2016-04-08 17:20:50	Agate Point	pmagpy-3.4.1	2.8199999999999998e-05	AP5-7a:LP-DIR-T1	1	3.9899999999999996e-07	4.14e-07	2.35e-07	u	273	LT-NO:LP-DIR-T	1	g	AP5-7a	0	0	0	-90	273
This study		1.2	340.1	-67.6	AP5-7a:LP-DIR-T	hargrave 2016-04-11 17:43:29	Agate Point	pmagpy-3.4.1	2.7300000000000003e-05	AP5-7a:LP-DIR-T2	1	3.91e-07	3.94e-07	1.8899999999999999e-07	u	273	LT-LT-Z:LP-DIR-T	2	g	AP5-7a	0	0	0	-90	77
This study		2.0	339.5	-67.3	AP5-7a:LP-DIR-T	hargrave 2016-04-18 10:16:27	Agate Point	pmagpy-3.4.1	2.71e-05	AP5-7a:LP-DIR-T3	1	4.44e-07	8.45e-07	1.87e-07	u	273	LT-T-Z:LP-DIR-T	3	g	AP5-7a	0	0	0	-90	373
This study		2.7	342.5	-67.3	AP5-7a:LP-DIR-T	hargrave 2016-04-18 17:31:09	Agate Point	pmagpy-3.4.1	2.6899999999999997e-05	AP5-7a:LP-DIR-T4	1	7.15e-07	1.05e-06	2.35e-07	u	273	LT-T-Z:LP-DIR-T	4	g	AP5-7a	0	0	0	-90	473
This study		1.6	335.9	-68.0	AP5-7a:LP-DIR-T	hargrave 2016-04-19 13:19:48	Agate Point	pmagpy-3.4.1	2.6000000000000002e-05	AP5-7a:LP-DIR-T5	1	3.5899999999999997e-07	6.31e-07	2.33e-07	u	273	LT-T-Z:LP-DIR-T	5	g	AP5-7a	0	0	0	-90	573
