tab	specimens																								
specimen	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	geologic_classes	geologic_types	lithologies	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight
GB2-1a	GB2-1		HT	299.1	36.3	1	19	0	0.5	2.6				953	673	K		hargrave 2016-11-15 18:21:53	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB2-1a	GB2-1		HT	300.4	45.7	1	19	100	0.5	2.6				953	673	K		hargrave 2016-11-15 18:21:53	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB2-1a	GB2-1		HT	228.9	11.1	1	19	-1	0.5	2.6				953	673	K		hargrave 2016-11-15 18:21:53	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB2-2a	GB2-2		HT	226.6	10.4	1	18	-1	0.5	2.2				953	673	K		hargrave 2016-11-15 18:23:31	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB2-2a	GB2-2		HT	298.7	36.8	1	18	0	0.5	2.2				953	673	K		hargrave 2016-11-15 18:23:31	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB2-2a	GB2-2		HT	299.9	46.2	1	18	100	0.5	2.2				953	673	K		hargrave 2016-11-15 18:23:31	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB2-3a	GB2-3		HT	180.5	-14.3	1	19	-1	0.5	3.2				953	673	K		hargrave 2016-11-15 18:26:38	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB2-3a	GB2-3		HT	301.1	35.7	1	19	0	0.5	3.2				953	673	K		hargrave 2016-11-15 18:26:38	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB2-3a	GB2-3		HT	302.7	45	1	19	100	0.5	3.2				953	673	K		hargrave 2016-11-15 18:26:38	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB2-4a	GB2-4		HT	185.3	-18.8	1	19	-1	0.1	3.1				953	673	K		hargrave 2016-11-15 18:28:15	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB2-4a	GB2-4		HT	295	40	1	19	0	0.1	3.1				953	673	K		hargrave 2016-11-15 18:28:15	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB2-4a	GB2-4		HT	295.8	49.4	1	19	100	0.1	3.1				953	673	K		hargrave 2016-11-15 18:28:15	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB2-5a	GB2-5		HT	195.2	-20.4	1	19	-1	0.2	1.7				953	673	K		hargrave 2016-11-15 18:29:50	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB2-5a	GB2-5		HT	298.8	38.4	1	19	0	0.2	1.7				953	673	K		hargrave 2016-11-15 18:29:50	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB2-5a	GB2-5		HT	300.2	47.8	1	19	100	0.2	1.7				953	673	K		hargrave 2016-11-15 18:29:50	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB2-6a	GB2-6		HT	302.6	47.3	1	19	100	0.7	3.1				953	673	K		hargrave 2016-11-15 18:31:28	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB2-6a	GB2-6		HT	204.7	-22.1	1	19	-1	0.7	3.1				953	673	K		hargrave 2016-11-15 18:31:28	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB2-6a	GB2-6		HT	300.9	38	1	19	0	0.7	3.1				953	673	K		hargrave 2016-11-15 18:31:28	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB2-7a	GB2-7		HT	300.3	46.6	1	19	100	0.1	2.5				953	673	K		hargrave 2016-11-15 18:33:09	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB2-7a	GB2-7		HT	217.6	-18.8	1	19	-1	0.1	2.5				953	673	K		hargrave 2016-11-15 18:33:09	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB2-7a	GB2-7		HT	299	37.2	1	19	0	0.1	2.5				953	673	K		hargrave 2016-11-15 18:33:09	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB2-8a	GB2-8		HT	208.8	-18.6	1	15	-1	0.2	2.5				953	773	K		hargrave 2016-11-15 18:34:52	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB2-8a	GB2-8		HT	292	39.8	1	15	0	0.2	2.5				953	773	K		hargrave 2016-11-15 18:34:52	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB2-8a	GB2-8		HT	292.2	49.3	1	15	100	0.2	2.5				953	773	K		hargrave 2016-11-15 18:34:52	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB20-1a	GB20-1		HT	328.9	45.6	1	15	-1	0.2	1.4				953	773	K		hargrave 2017-02-14 22:54:47	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	b		0.001
GB20-1a	GB20-1		HT	211.2	35.1	1	15	0	0.2	1.4				953	773	K		hargrave 2017-02-14 22:54:47	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	b		0.001
GB20-1a	GB20-1		HT	204.4	36.2	1	15	100	0.2	1.4				953	773	K		hargrave 2017-02-14 22:54:47	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	b		0.001
GB20-2a	GB20-2		HT	351.6	51.1	1	15	-1	0.3	0.8				953	773	K		hargrave 2017-02-14 22:56:18	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB20-2a	GB20-2		HT	296	36.2	1	15	0	0.3	0.8				953	773	K		hargrave 2017-02-14 22:56:18	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB20-2a	GB20-2		HT	296.8	45.7	1	15	100	0.3	0.8				953	773	K		hargrave 2017-02-14 22:56:18	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB20-3a	GB20-3		HT	298.4	36.6	1	15	0	0.5	1.8				953	773	K		hargrave 2017-02-14 22:57:48	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB20-3a	GB20-3		HT	167	21.1	1	15	-1	0.5	1.8				953	773	K		hargrave 2017-02-14 22:57:48	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB20-3a	GB20-3		HT	299.6	46	1	15	100	0.5	1.8				953	773	K		hargrave 2017-02-14 22:57:48	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB20-4a	GB20-4		HT	125.4	29.6	1	15	-1	0.6	1.8				953	773	K		hargrave 2017-02-14 22:59:23	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB20-4a	GB20-4		HT	289.7	34	1	15	0	0.6	1.8				953	773	K		hargrave 2017-02-14 22:59:23	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB20-4a	GB20-4		HT	289.6	43.5	1	15	100	0.6	1.8				953	773	K		hargrave 2017-02-14 22:59:23	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB20-5a	GB20-5		HT	302.3	43.6	1	15	100	0.5	1.9				953	773	K		hargrave 2017-02-14 23:01:02	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB20-5a	GB20-5		HT	84.3	38.1	1	15	-1	0.5	1.9				953	773	K		hargrave 2017-02-14 23:01:02	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB20-5a	GB20-5		HT	300.8	34.3	1	15	0	0.5	1.9				953	773	K		hargrave 2017-02-14 23:01:02	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB20-6a	GB20-6		HT	301.4	34.1	1	15	0	0.2	1.2				953	773	K		hargrave 2017-02-14 23:04:49	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB20-6a	GB20-6		HT	302.9	43.4	1	15	100	0.2	1.2				953	773	K		hargrave 2017-02-14 23:04:49	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB20-6a	GB20-6		HT	356.2	48	1	15	-1	0.2	1.2				953	773	K		hargrave 2017-02-14 23:04:49	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB20-7a	GB20-7		HT	329.2	43.6	1	15	-1	1.2	1.7				953	773	K		hargrave 2017-02-14 23:06:19	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB20-7a	GB20-7		HT	296.6	37.4	1	15	0	1.2	1.7				953	773	K		hargrave 2017-02-14 23:06:19	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB20-7a	GB20-7		HT	297.6	46.9	1	15	100	1.2	1.7				953	773	K		hargrave 2017-02-14 23:06:19	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB20-8a	GB20-8		HT	33.4	53.5	1	15	-1	0.5	0.9				953	773	K		hargrave 2017-02-15 09:00:58	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB20-8a	GB20-8		HT	304.9	37.7	1	15	0	0.5	0.9				953	773	K		hargrave 2017-02-15 09:00:58	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB20-8a	GB20-8		HT	307.2	46.9	1	15	100	0.5	0.9				953	773	K		hargrave 2017-02-15 09:00:58	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB21-1a	GB21-1		HT	96.8	37.8	1	18	-1	0.1	1.6				953	673	K		hargrave 2017-03-14 10:05:53	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB21-1a	GB21-1		HT	298.7	41.8	1	18	100	0.1	1.6				953	673	K		hargrave 2017-03-14 10:05:53	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB21-1a	GB21-1		HT	297.7	32.4	1	18	0	0.1	1.6				953	673	K		hargrave 2017-03-14 10:05:53	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB21-2a	GB21-2		HT	300.2	44.9	1	18	100	0.3	0.9				953	673	K		hargrave 2017-03-14 10:07:33	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB21-2a	GB21-2		HT	354.2	39.5	1	18	-1	0.3	0.9				953	673	K		hargrave 2017-03-14 10:07:33	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB21-2a	GB21-2		HT	299	35.5	1	18	0	0.3	0.9				953	673	K		hargrave 2017-03-14 10:07:33	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB21-3a	GB21-3		HT	6	41.2	1	18	-1	0.4	2				953	673	K		hargrave 2017-03-14 10:09:08	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB21-3a	GB21-3		HT	302.7	29.3	1	18	0	0.4	2				953	673	K		hargrave 2017-03-14 10:09:08	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB21-3a	GB21-3		HT	304.1	38.5	1	18	100	0.4	2				953	673	K		hargrave 2017-03-14 10:09:08	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB21-4a	GB21-4		HT	142.8	12	1	18	-1	0.6	2.3				953	673	K		hargrave 2017-03-14 10:10:41	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB21-4a	GB21-4		HT	303.4	33.3	1	18	0	0.6	2.3				953	673	K		hargrave 2017-03-14 10:10:41	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB21-4a	GB21-4		HT	305.2	42.6	1	18	100	0.6	2.3				953	673	K		hargrave 2017-03-14 10:10:41	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB21-5a	GB21-5		HT	303.9	41.6	1	18	100	0.5	1.6				953	673	K		hargrave 2017-03-14 10:12:14	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB21-5a	GB21-5		HT	328.6	46.4	1	18	-1	0.5	1.6				953	673	K		hargrave 2017-03-14 10:12:14	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB21-5a	GB21-5		HT	302.4	32.3	1	18	0	0.5	1.6				953	673	K		hargrave 2017-03-14 10:12:14	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB21-6a	GB21-6		HT	157.3	9.7	1	18	-1	0.6	2.9				953	673	K		hargrave 2017-03-14 10:13:51	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB21-6a	GB21-6		HT	300.7	32.5	1	18	0	0.6	2.9				953	673	K		hargrave 2017-03-14 10:13:51	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB21-6a	GB21-6		HT	302	41.8	1	18	100	0.6	2.9				953	673	K		hargrave 2017-03-14 10:13:51	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB21-7a	GB21-7		HT	297.8	35.3	1	18	0	0.5	1.6				953	673	K		hargrave 2017-03-14 10:15:27	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB21-7a	GB21-7		HT	303	39.3	1	18	-1	0.5	1.6				953	673	K		hargrave 2017-03-14 10:15:27	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB21-7a	GB21-7		HT	298.9	44.7	1	18	100	0.5	1.6				953	673	K		hargrave 2017-03-14 10:15:27	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB21-8a	GB21-8		HT	214.2	24.5	1	18	-1	0.7	2.1				953	673	K		hargrave 2017-03-14 12:16:46	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB21-8a	GB21-8		HT	297.5	37.3	1	18	0	0.7	2.1				953	673	K		hargrave 2017-03-14 12:16:46	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB21-8a	GB21-8		HT	298.6	46.7	1	18	100	0.7	2.1				953	673	K		hargrave 2017-03-14 12:16:46	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB22-1a	GB22-1		HT	155.2	24.6	1	9	-1	1.3	1.8				953	853	K		hargrave 2017-03-14 10:18:32	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB22-1a	GB22-1		HT	301.1	30.9	1	9	0	1.3	1.8				953	853	K		hargrave 2017-03-14 10:18:32	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB22-1a	GB22-1		HT	302.4	40.3	1	9	100	1.3	1.8				953	853	K		hargrave 2017-03-14 10:18:32	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB22-2a	GB22-2		HT	228.7	17.5	1	5	-1	6.9	4.4				953	898	K		hargrave 2017-03-14 10:20:08	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB22-2a	GB22-2		HT	301.4	27.6	1	5	0	6.9	4.4				953	898	K		hargrave 2017-03-14 10:20:08	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB22-2a	GB22-2		HT	302.6	36.9	1	5	100	6.9	4.4				953	898	K		hargrave 2017-03-14 10:20:08	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB22-3a	GB22-3		HT	321.1	40.1	1	18	-1	0.7	2.3				953	673	K		hargrave 2017-03-14 10:24:05	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB22-3a	GB22-3		HT	301.4	35.3	1	18	0	0.7	2.3				953	673	K		hargrave 2017-03-14 10:24:05	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB22-3a	GB22-3		HT	303	44.7	1	18	100	0.7	2.3				953	673	K		hargrave 2017-03-14 10:24:05	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB22-4a	GB22-4		HT	310.1	44.2	1	18	100	0.9	2.4				953	673	K		hargrave 2017-03-14 10:25:42	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB22-4a	GB22-4		HT	106.4	32.3	1	18	-1	0.9	2.4				953	673	K		hargrave 2017-03-14 10:25:42	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB22-4a	GB22-4		HT	307.7	35.2	1	18	0	0.9	2.4				953	673	K		hargrave 2017-03-14 10:25:42	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB22-5a	GB22-5		HT	303.1	39.4	1	18	100	0.2	1.9				953	673	K		hargrave 2017-03-14 10:27:17	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB22-5a	GB22-5		HT	225.2	-20.3	1	18	-1	0.2	1.9				953	673	K		hargrave 2017-03-14 10:27:17	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB22-5a	GB22-5		HT	301.8	30.1	1	18	0	0.2	1.9				953	673	K		hargrave 2017-03-14 10:27:17	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB22-6a	GB22-6		HT	225.4	-16.2	1	18	-1	0.4	2.1				953	673	K		hargrave 2017-03-14 10:28:46	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB22-6a	GB22-6		HT	298.2	32	1	18	0	0.4	2.1				953	673	K		hargrave 2017-03-14 10:28:46	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB22-6a	GB22-6		HT	299.2	41.4	1	18	100	0.4	2.1				953	673	K		hargrave 2017-03-14 10:28:46	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB22-7a	GB22-7		HT	236.7	-6.2	1	18	-1	0.8	2.3				953	673	K		hargrave 2017-03-14 10:30:14	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB22-7a	GB22-7		HT	301.8	30.7	1	18	0	0.8	2.3				953	673	K		hargrave 2017-03-14 10:30:14	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB22-7a	GB22-7		HT	303.1	40.1	1	18	100	0.8	2.3				953	673	K		hargrave 2017-03-14 10:30:14	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB22-8a	GB22-8		HT	343.2	40.7	1	18	-1	0.4	2.9				953	673	K		hargrave 2017-03-14 10:31:43	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB22-8a	GB22-8		HT	296.6	32.1	1	18	0	0.4	2.9				953	673	K		hargrave 2017-03-14 10:31:43	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB22-8a	GB22-8		HT	297.3	41.5	1	18	100	0.4	2.9				953	673	K		hargrave 2017-03-14 10:31:43	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB23-10a	GB23-10		HT	305.8	35.4	1	15	0	0.1	1.9				953	773	K		hargrave 2017-03-14 10:45:14	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB23-10a	GB23-10		HT	160	15.8	1	15	-1	0.1	1.9				953	773	K		hargrave 2017-03-14 10:45:14	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB23-10a	GB23-10		HT	308.1	44.5	1	15	100	0.1	1.9				953	773	K		hargrave 2017-03-14 10:45:14	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB23-11a	GB23-11		HT	121.7	26.8	1	15	-1	0.5	1.4				953	773	K		hargrave 2017-03-14 10:46:45	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB23-11a	GB23-11		HT	289.9	50	1	15	100	0.5	1.4				953	773	K		hargrave 2017-03-14 10:46:45	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB23-11a	GB23-11		HT	290	40.5	1	15	0	0.5	1.4				953	773	K		hargrave 2017-03-14 10:46:45	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB23-13a	GB23-13		HT	262.2	-15.4	1	19	100	0.1	2.6				953	673	K		hargrave 2017-03-14 10:48:13	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	b		0.001
GB23-13a	GB23-13		HT	135	-57.4	1	19	-1	0.1	2.6				953	673	K		hargrave 2017-03-14 10:48:13	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	b		0.001
GB23-13a	GB23-13		HT	260.6	-23.6	1	19	0	0.1	2.6				953	673	K		hargrave 2017-03-14 10:48:13	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	b		0.001
GB23-1a	GB23-1		HT	299.9	36.6	1	19	0	0.3	2.4				953	673	K		hargrave 2017-03-14 10:33:11	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB23-1a	GB23-1		HT	301.3	45.9	1	19	100	0.3	2.4				953	673	K		hargrave 2017-03-14 10:33:11	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB23-1a	GB23-1		HT	134.5	-7.5	1	19	-1	0.3	2.4				953	673	K		hargrave 2017-03-14 10:33:11	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB23-3a	GB23-3		HT	128.8	17.6	1	19	-1	1	2.6				953	673	K		hargrave 2017-03-14 10:34:41	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB23-3a	GB23-3		HT	303.4	37.3	1	19	0	1	2.6				953	673	K		hargrave 2017-03-14 10:34:41	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB23-3a	GB23-3		HT	305.5	46.6	1	19	100	1	2.6				953	673	K		hargrave 2017-03-14 10:34:41	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB23-4a	GB23-4		HT	125.7	-19	1	19	-1	0.2	3.1				953	673	K		hargrave 2017-03-14 10:36:15	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB23-4a	GB23-4		HT	296.1	39.1	1	19	100	0.2	3.1				953	673	K		hargrave 2017-03-14 10:36:15	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB23-4a	GB23-4		HT	295.5	29.6	1	19	0	0.2	3.1				953	673	K		hargrave 2017-03-14 10:36:15	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB23-5a	GB23-5		HT	291.9	44.2	1	18	100	1.7	4.9				953	673	K		hargrave 2017-03-14 12:18:23	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB23-5a	GB23-5		HT	132.4	2.4	1	18	-1	1.7	4.9				953	673	K		hargrave 2017-03-14 12:18:23	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB23-5a	GB23-5		HT	291.7	34.7	1	18	0	1.7	4.9				953	673	K		hargrave 2017-03-14 12:18:23	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB23-7a	GB23-7		HT	205	28.9	1	19	-1	0.9	2.2				953	673	K		hargrave 2017-03-14 10:41:58	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
