tab	measurements
citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	location	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	method_codes	number	quality	sample	site	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp	measurement
This study		1.6	119.0	53.0	GB24-2a:LP-DIR-T	hargrave 2017-02-28 12:32:13	Gooseberry	3.94e-07	6.93e-09	5.8499999999999994e-09	6.84e-09	1	273	LT-T-Z:LP-DIR-T	23	g	GB24-2	GB24	pmagpy-3.8.9-2	GB24-2a	u	0	0	0.0	-90.0	913.0	GB24-2a:LP-DIR-T23
This study		1.6	117.9	52.3	GB24-2a:LP-DIR-T	hargrave 2017-03-03 13:39:30	Gooseberry	3.579999999999999e-07	6.8799999999999986e-09	5.91e-09	5.379999999999999e-09	1	273	LT-T-Z:LP-DIR-T	24	g	GB24-2	GB24	pmagpy-3.8.9-2	GB24-2a	u	0	0	0.0	-90.0	928.0	GB24-2a:LP-DIR-T24
This study		2.3	118.9	52.1	GB24-2a:LP-DIR-T	hargrave 2017-03-07 19:32:03	Gooseberry	3.4e-07	1.06e-08	8.98e-09	2.72e-09	1	273	LT-T-Z:LP-DIR-T	25	g	GB24-2	GB24	pmagpy-3.8.9-2	GB24-2a	u	0	0	0.0	-90.0	938.0	GB24-2a:LP-DIR-T25
This study		1.6	120.4	52.2	GB24-2a:LP-DIR-T	hargrave 2017-03-08 16:06:17	Gooseberry	3.06e-07	6.4e-09	5.44e-09	3.07e-09	1	273	LT-T-Z:LP-DIR-T	26	g	GB24-2	GB24	pmagpy-3.8.9-2	GB24-2a	u	0	0	0.0	-90.0	948.0	GB24-2a:LP-DIR-T26
This study		2.6	120.9	54.1	GB24-2a:LP-DIR-T	hargrave 2017-03-14 10:51:14	Gooseberry	2.12e-07	6.73e-09	4.94e-09	8.329999999999999e-09	1	273	LT-T-Z:LP-DIR-T	27	g	GB24-2	GB24	pmagpy-3.8.9-2	GB24-2a	u	0	0	0.0	-90.0	953.0	GB24-2a:LP-DIR-T27
This study		2.6	170.7	-33.9	GB24-3a:LP-DIR-T	hargrave 2016-09-02 08:55:08	Gooseberry	1.28e-06	2.64e-08	4.0199999999999996e-08	3.47e-08	1	273	LT-NO:LP-DIR-T	1	g	GB24-3	GB24	pmagpy-3.8.9-2	GB24-3a	u	0	0	0.0	-90.0	273.0	GB24-3a:LP-DIR-T1
This study		2.2	168.6	-34.1	GB24-3a:LP-DIR-T	hargrave 2016-11-11 14:13:15	Gooseberry	1.27e-06	2.57e-08	4.1399999999999994e-08	1.73e-08	1	273	LT-LT-Z:LP-DIR-T	2	g	GB24-3	GB24	pmagpy-3.8.9-2	GB24-3a	u	0	0	0.0	-90.0	77.0	GB24-3a:LP-DIR-T2
This study		1.4	169.2	-34.0	GB24-3a:LP-DIR-T	hargrave 2016-11-17 08:38:55	Gooseberry	1.27e-06	1.37e-08	2.71e-08	1.07e-08	1	273	LT-T-Z:LP-DIR-T	3	g	GB24-3	GB24	pmagpy-3.8.9-2	GB24-3a	u	0	0	0.0	-90.0	373.0	GB24-3a:LP-DIR-T3
This study		1.4	171.4	-34.5	GB24-3a:LP-DIR-T	hargrave 2016-11-27 23:51:18	Gooseberry	1.26e-06	1.48e-08	2.4199999999999998e-08	1.4499999999999999e-08	1	273	LT-T-Z:LP-DIR-T	4	g	GB24-3	GB24	pmagpy-3.8.9-2	GB24-3a	u	0	0	0.0	-90.0	473.0	GB24-3a:LP-DIR-T4
This study		1.2	172.9	-34.7	GB24-3a:LP-DIR-T	hargrave 2016-12-09 21:15:10	Gooseberry	1.18e-06	1.8999999999999998e-08	1.98e-08	6.64e-09	1	273	LT-T-Z:LP-DIR-T	5	g	GB24-3	GB24	pmagpy-3.8.9-2	GB24-3a	u	0	0	0.0	-90.0	573.0	GB24-3a:LP-DIR-T5
This study		2.4	175.3	-34.9	GB24-3a:LP-DIR-T	hargrave 2016-12-10 15:40:26	Gooseberry	1.18e-06	1.4e-08	4.64e-08	1.26e-08	1	273	LT-T-Z:LP-DIR-T	6	g	GB24-3	GB24	pmagpy-3.8.9-2	GB24-3a	u	0	0	0.0	-90.0	573.0	GB24-3a:LP-DIR-T6
This study		5.3	179.4	-35.1	GB24-3a:LP-DIR-T	hargrave 2017-01-08 14:47:20	Gooseberry	1.14e-06	2.8599999999999998e-08	9.59e-08	3.5099999999999997e-08	1	273	LT-T-Z:LP-DIR-T	7	g	GB24-3	GB24	pmagpy-3.8.9-2	GB24-3a	u	0	0	0.0	-90.0	623.0	GB24-3a:LP-DIR-T7
This study		5.3	167.3	-35.1	GB24-3a:LP-DIR-T	hargrave 2017-01-11 21:05:10	Gooseberry	1.12e-06	4.61e-08	8.949999999999997e-08	3.02e-08	1	273	LT-T-Z:LP-DIR-T	8	g	GB24-3	GB24	pmagpy-3.8.9-2	GB24-3a	u	0	0	0.0	-90.0	673.0	GB24-3a:LP-DIR-T8
This study		2.7	170.2	-34.9	GB24-3a:LP-DIR-T	hargrave 2017-01-19 08:06:40	Gooseberry	1.11e-06	1.69e-08	4.8e-08	1.1699999999999999e-08	1	273	LT-T-Z:LP-DIR-T	9	g	GB24-3	GB24	pmagpy-3.8.9-2	GB24-3a	u	0	0	0.0	-90.0	698.0	GB24-3a:LP-DIR-T9
This study		2.5	172.1	-35.0	GB24-3a:LP-DIR-T	hargrave 2017-01-20 12:20:57	Gooseberry	1.1e-06	1.51e-08	4.38e-08	1.75e-08	1	273	LT-T-Z:LP-DIR-T	10	g	GB24-3	GB24	pmagpy-3.8.9-2	GB24-3a	u	0	0	0.0	-90.0	723.0	GB24-3a:LP-DIR-T10
This study		1.5	171.1	-35.0	GB24-3a:LP-DIR-T	hargrave 2017-01-21 12:16:03	Gooseberry	1.09e-06	1.62e-08	1.95e-08	1.71e-08	1	273	LT-T-Z:LP-DIR-T	11	g	GB24-3	GB24	pmagpy-3.8.9-2	GB24-3a	u	0	0	0.0	-90.0	748.0	GB24-3a:LP-DIR-T11
This study		3.4	169.5	-35.1	GB24-3a:LP-DIR-T	hargrave 2017-01-23 09:37:18	Gooseberry	1.07e-06	1.74e-08	5.91e-08	1.32e-08	1	273	LT-T-Z:LP-DIR-T	12	g	GB24-3	GB24	pmagpy-3.8.9-2	GB24-3a	u	0	0	0.0	-90.0	773.0	GB24-3a:LP-DIR-T12
This study		1.5	170.5	-35.0	GB24-3a:LP-DIR-T	hargrave 2017-02-01 22:30:38	Gooseberry	1.05e-06	1.78e-08	1.54e-08	1.72e-08	1	273	LT-T-Z:LP-DIR-T	13	g	GB24-3	GB24	pmagpy-3.8.9-2	GB24-3a	u	0	0	0.0	-90.0	798.0	GB24-3a:LP-DIR-T13
This study		1.6	167.9	-34.8	GB24-3a:LP-DIR-T	hargrave 2017-02-06 19:58:36	Gooseberry	1.04e-06	2.14e-08	1.57e-08	1.6799999999999998e-08	1	273	LT-T-Z:LP-DIR-T	14	g	GB24-3	GB24	pmagpy-3.8.9-2	GB24-3a	u	0	0	0.0	-90.0	823.0	GB24-3a:LP-DIR-T14
This study		1.5	167.9	-34.7	GB24-3a:LP-DIR-T	hargrave 2017-02-09 11:16:22	Gooseberry	1.01e-06	1.4499999999999999e-08	1.94e-08	1.22e-08	1	273	LT-T-Z:LP-DIR-T	15	g	GB24-3	GB24	pmagpy-3.8.9-2	GB24-3a	u	0	0	0.0	-90.0	833.0	GB24-3a:LP-DIR-T15
This study		1.4	168.8	-35.0	GB24-3a:LP-DIR-T	hargrave 2017-02-13 12:27:10	Gooseberry	9.72e-07	1.4299999999999999e-08	1.4299999999999999e-08	1.3600000000000001e-08	1	273	LT-T-Z:LP-DIR-T	16	g	GB24-3	GB24	pmagpy-3.8.9-2	GB24-3a	u	0	0	0.0	-90.0	843.0	GB24-3a:LP-DIR-T16
This study		2.4	165.9	-35.2	GB24-3a:LP-DIR-T	hargrave 2017-02-14 14:07:19	Gooseberry	9.47e-07	2.06e-08	3.03e-08	1.79e-08	1	273	LT-T-Z:LP-DIR-T	17	g	GB24-3	GB24	pmagpy-3.8.9-2	GB24-3a	u	0	0	0.0	-90.0	848.0	GB24-3a:LP-DIR-T17
This study		2.1	170.0	-35.0	GB24-3a:LP-DIR-T	hargrave 2017-02-15 22:46:53	Gooseberry	9.179999999999999e-07	1.33e-08	2.8199999999999998e-08	1.55e-08	1	273	LT-T-Z:LP-DIR-T	18	g	GB24-3	GB24	pmagpy-3.8.9-2	GB24-3a	u	0	0	0.0	-90.0	853.0	GB24-3a:LP-DIR-T18
This study		1.9	165.0	-34.9	GB24-3a:LP-DIR-T	hargrave 2017-02-19 22:25:14	Gooseberry	8.1e-07	1.8e-08	1.47e-08	1.58e-08	1	273	LT-T-Z:LP-DIR-T	19	g	GB24-3	GB24	pmagpy-3.8.9-2	GB24-3a	u	0	0	0.0	-90.0	868.0	GB24-3a:LP-DIR-T19
This study		3.9	167.4	-35.2	GB24-3a:LP-DIR-T	hargrave 2017-02-22 09:56:41	Gooseberry	5.71e-07	8.86e-09	3.77e-08	8.399999999999999e-09	1	273	LT-T-Z:LP-DIR-T	20	g	GB24-3	GB24	pmagpy-3.8.9-2	GB24-3a	u	0	0	0.0	-90.0	883.0	GB24-3a:LP-DIR-T20
This study		1.6	170.3	-34.8	GB24-3a:LP-DIR-T	hargrave 2017-02-22 18:06:34	Gooseberry	2.65e-07	3.6700000000000004e-09	5.720000000000001e-09	3.3899999999999997e-09	1	273	LT-T-Z:LP-DIR-T	21	g	GB24-3	GB24	pmagpy-3.8.9-2	GB24-3a	u	0	0	0.0	-90.0	898.0	GB24-3a:LP-DIR-T21
This study		3.0	168.3	-34.9	GB24-3a:LP-DIR-T	hargrave 2017-02-28 10:51:13	Gooseberry	1.3800000000000002e-07	2.07e-09	6.709999999999999e-09	1.8e-09	1	273	LT-T-Z:LP-DIR-T	22	b	GB24-3	GB24	pmagpy-3.8.9-2	GB24-3a	u	0	0	0.0	-90.0	913.0	GB24-3a:LP-DIR-T22
This study		2.8	168.0	-34.8	GB24-3a:LP-DIR-T	hargrave 2017-02-28 12:33:41	Gooseberry	1.3800000000000002e-07	1.9699999999999996e-09	6.11e-09	1.8600000000000002e-09	1	273	LT-T-Z:LP-DIR-T	23	g	GB24-3	GB24	pmagpy-3.8.9-2	GB24-3a	u	0	0	0.0	-90.0	913.0	GB24-3a:LP-DIR-T23
This study		2.2	170.3	-38.5	GB24-3a:LP-DIR-T	hargrave 2017-03-03 13:41:03	Gooseberry	5.1799999999999994e-08	1.2e-09	1.16e-09	1.3300000000000002e-09	1	273	LT-T-Z:LP-DIR-T	24	g	GB24-3	GB24	pmagpy-3.8.9-2	GB24-3a	u	0	0	0.0	-90.0	928.0	GB24-3a:LP-DIR-T24
This study		2.1	171.6	-34.2	GB24-3a:LP-DIR-T	hargrave 2017-03-07 19:33:37	Gooseberry	3.24e-08	8.48e-10	9.72e-10	4.669999999999999e-10	1	273	LT-T-Z:LP-DIR-T	25	g	GB24-3	GB24	pmagpy-3.8.9-2	GB24-3a	u	0	0	0.0	-90.0	938.0	GB24-3a:LP-DIR-T25
This study		1.9	168.8	-33.3	GB24-3a:LP-DIR-T	hargrave 2017-03-08 16:07:49	Gooseberry	2.14e-08	7.910000000000001e-10	5.01e-10	3.13e-10	1	273	LT-T-Z:LP-DIR-T	26	g	GB24-3	GB24	pmagpy-3.8.9-2	GB24-3a	u	0	0	0.0	-90.0	948.0	GB24-3a:LP-DIR-T26
This study		2.4	175.8	-32.2	GB24-3a:LP-DIR-T	hargrave 2017-03-14 10:52:45	Gooseberry	1.44e-08	3.9300000000000004e-10	5.07e-10	2.82e-10	1	273	LT-T-Z:LP-DIR-T	27	g	GB24-3	GB24	pmagpy-3.8.9-2	GB24-3a	u	0	0	0.0	-90.0	953.0	GB24-3a:LP-DIR-T27
This study		1.3	146.2	-26.2	GB24-4a:LP-DIR-T	hargrave 2016-09-02 08:56:48	Gooseberry	3.44e-06	4.7000000000000004e-08	6.06e-08	3.24e-08	1	273	LT-NO:LP-DIR-T	1	g	GB24-4	GB24	pmagpy-3.8.9-2	GB24-4a	u	0	0	0.0	-90.0	273.0	GB24-4a:LP-DIR-T1
This study		2.4	144.9	-25.8	GB24-4a:LP-DIR-T	hargrave 2016-11-11 14:14:48	Gooseberry	3.39e-06	7.809999999999999e-08	1.1e-07	5.4400000000000004e-08	1	273	LT-LT-Z:LP-DIR-T	2	g	GB24-4	GB24	pmagpy-3.8.9-2	GB24-4a	u	0	0	0.0	-90.0	77.0	GB24-4a:LP-DIR-T2
This study		2.0	144.0	-25.7	GB24-4a:LP-DIR-T	hargrave 2016-11-17 08:40:19	Gooseberry	3.39e-06	7.44e-08	7.23e-08	6.57e-08	1	273	LT-T-Z:LP-DIR-T	3	g	GB24-4	GB24	pmagpy-3.8.9-2	GB24-4a	u	0	0	0.0	-90.0	373.0	GB24-4a:LP-DIR-T3
This study		2.9	146.0	-25.9	GB24-4a:LP-DIR-T	hargrave 2016-11-27 23:53:08	Gooseberry	3.33e-06	8.849999999999998e-08	1.3900000000000001e-07	5.51e-08	1	273	LT-T-Z:LP-DIR-T	4	g	GB24-4	GB24	pmagpy-3.8.9-2	GB24-4a	u	0	0	0.0	-90.0	473.0	GB24-4a:LP-DIR-T4
This study		1.0	137.7	-27.1	GB24-4a:LP-DIR-T	hargrave 2016-12-09 21:16:55	Gooseberry	2.98e-06	2.76e-08	3.46e-08	3.44e-08	1	273	LT-T-Z:LP-DIR-T	5	g	GB24-4	GB24	pmagpy-3.8.9-2	GB24-4a	u	0	0	0.0	-90.0	573.0	GB24-4a:LP-DIR-T5
This study		3.3	140.8	-26.2	GB24-4a:LP-DIR-T	hargrave 2016-12-10 15:42:10	Gooseberry	2.97e-06	1.15e-07	1.11e-07	5.96e-08	1	273	LT-T-Z:LP-DIR-T	6	g	GB24-4	GB24	pmagpy-3.8.9-2	GB24-4a	u	0	0	0.0	-90.0	573.0	GB24-4a:LP-DIR-T6
This study		3.1	144.3	-27.1	GB24-4a:LP-DIR-T	hargrave 2017-01-08 14:49:00	Gooseberry	2.75e-06	9.779999999999999e-08	1.08e-07	2.8e-08	1	273	LT-T-Z:LP-DIR-T	7	g	GB24-4	GB24	pmagpy-3.8.9-2	GB24-4a	u	0	0	0.0	-90.0	623.0	GB24-4a:LP-DIR-T7
This study		3.7	142.7	-27.2	GB24-4a:LP-DIR-T	hargrave 2017-01-11 21:06:31	Gooseberry	2.62e-06	1.06e-07	1.3e-07	2.36e-08	1	273	LT-T-Z:LP-DIR-T	8	g	GB24-4	GB24	pmagpy-3.8.9-2	GB24-4a	u	0	0	0.0	-90.0	673.0	GB24-4a:LP-DIR-T8
This study		2.3	143.6	-26.4	GB24-4a:LP-DIR-T	hargrave 2017-01-19 08:08:19	Gooseberry	2.52e-06	3.43e-08	7.57e-08	5.86e-08	1	273	LT-T-Z:LP-DIR-T	9	g	GB24-4	GB24	pmagpy-3.8.9-2	GB24-4a	u	0	0	0.0	-90.0	698.0	GB24-4a:LP-DIR-T9
This study		1.9	146.1	-26.1	GB24-4a:LP-DIR-T	hargrave 2017-01-20 12:22:28	Gooseberry	2.45e-06	4.4699999999999997e-08	3.3e-08	6.33e-08	1	273	LT-T-Z:LP-DIR-T	10	g	GB24-4	GB24	pmagpy-3.8.9-2	GB24-4a	u	0	0	0.0	-90.0	723.0	GB24-4a:LP-DIR-T10
This study		2.0	144.0	-26.2	GB24-4a:LP-DIR-T	hargrave 2017-01-21 12:17:34	Gooseberry	2.38e-06	2.04e-08	5.42e-08	6.34e-08	1	273	LT-T-Z:LP-DIR-T	11	g	GB24-4	GB24	pmagpy-3.8.9-2	GB24-4a	u	0	0	0.0	-90.0	748.0	GB24-4a:LP-DIR-T11
This study		1.9	147.2	-26.4	GB24-4a:LP-DIR-T	hargrave 2017-01-23 09:38:57	Gooseberry	2.28e-06	2.0099999999999998e-08	4.24e-08	6.19e-08	1	273	LT-T-Z:LP-DIR-T	12	g	GB24-4	GB24	pmagpy-3.8.9-2	GB24-4a	u	0	0	0.0	-90.0	773.0	GB24-4a:LP-DIR-T12
This study		1.9	146.8	-26.2	GB24-4a:LP-DIR-T	hargrave 2017-02-01 22:32:10	Gooseberry	2.19e-06	3.68e-08	2.54e-08	5.7699999999999994e-08	1	273	LT-T-Z:LP-DIR-T	13	g	GB24-4	GB24	pmagpy-3.8.9-2	GB24-4a	u	0	0	0.0	-90.0	798.0	GB24-4a:LP-DIR-T13
This study		2.2	143.8	-26.1	GB24-4a:LP-DIR-T	hargrave 2017-02-06 19:59:58	Gooseberry	2.08e-06	5.690000000000001e-08	2.7799999999999997e-08	5.49e-08	1	273	LT-T-Z:LP-DIR-T	14	g	GB24-4	GB24	pmagpy-3.8.9-2	GB24-4a	u	0	0	0.0	-90.0	823.0	GB24-4a:LP-DIR-T14
This study		1.9	145.8	-26.4	GB24-4a:LP-DIR-T	hargrave 2017-02-09 11:17:34	Gooseberry	1.96e-06	3.99e-08	3.08e-08	4.23e-08	1	273	LT-T-Z:LP-DIR-T	15	g	GB24-4	GB24	pmagpy-3.8.9-2	GB24-4a	u	0	0	0.0	-90.0	833.0	GB24-4a:LP-DIR-T15
This study		1.6	143.8	-26.1	GB24-4a:LP-DIR-T	hargrave 2017-02-13 12:28:46	Gooseberry	1.85e-06	1.78e-08	2.98e-08	4.0300000000000004e-08	1	273	LT-T-Z:LP-DIR-T	16	g	GB24-4	GB24	pmagpy-3.8.9-2	GB24-4a	u	0	0	0.0	-90.0	843.0	GB24-4a:LP-DIR-T16
This study		4.8	143.7	-26.2	GB24-4a:LP-DIR-T	hargrave 2017-02-14 14:08:52	Gooseberry	1.78e-06	1.0099999999999999e-07	1.0099999999999999e-07	4.85e-08	1	273	LT-T-Z:LP-DIR-T	17	g	GB24-4	GB24	pmagpy-3.8.9-2	GB24-4a	u	0	0	0.0	-90.0	848.0	GB24-4a:LP-DIR-T17
This study		1.7	145.3	-26.1	GB24-4a:LP-DIR-T	hargrave 2017-02-15 22:48:24	Gooseberry	1.72e-06	1.8300000000000002e-08	2.5899999999999997e-08	4.24e-08	1	273	LT-T-Z:LP-DIR-T	18	g	GB24-4	GB24	pmagpy-3.8.9-2	GB24-4a	u	0	0	0.0	-90.0	853.0	GB24-4a:LP-DIR-T18
This study		5.1	143.1	-26.1	GB24-4a:LP-DIR-T	hargrave 2017-02-19 22:26:42	Gooseberry	1.5e-06	9.16e-08	9.03e-08	4.22e-08	1	273	LT-T-Z:LP-DIR-T	19	g	GB24-4	GB24	pmagpy-3.8.9-2	GB24-4a	u	0	0	0.0	-90.0	868.0	GB24-4a:LP-DIR-T19
This study		2.1	143.7	-26.2	GB24-4a:LP-DIR-T	hargrave 2017-02-22 09:59:09	Gooseberry	1.18e-06	2.4300000000000003e-08	2.92e-08	2.2599999999999997e-08	1	273	LT-T-Z:LP-DIR-T	20	g	GB24-4	GB24	pmagpy-3.8.9-2	GB24-4a	u	0	0	0.0	-90.0	883.0	GB24-4a:LP-DIR-T20
This study		1.6	145.5	-26.1	GB24-4a:LP-DIR-T	hargrave 2017-02-22 18:08:01	Gooseberry	7.609999999999998e-07	7.640000000000001e-09	1.6399999999999998e-08	1.29e-08	1	273	LT-T-Z:LP-DIR-T	21	g	GB24-4	GB24	pmagpy-3.8.9-2	GB24-4a	u	0	0	0.0	-90.0	898.0	GB24-4a:LP-DIR-T21
This study		3.8	143.5	-25.7	GB24-4a:LP-DIR-T	hargrave 2017-02-28 10:52:41	Gooseberry	5.71e-07	2.4e-08	2.8300000000000002e-08	9.890000000000001e-09	1	273	LT-T-Z:LP-DIR-T	22	b	GB24-4	GB24	pmagpy-3.8.9-2	GB24-4a	u	0	0	0.0	-90.0	913.0	GB24-4a:LP-DIR-T22
This study		3.3	143.0	-25.8	GB24-4a:LP-DIR-T	hargrave 2017-02-28 12:35:15	Gooseberry	5.71e-07	2.08e-08	2.4700000000000003e-08	9.65e-09	1	273	LT-T-Z:LP-DIR-T	23	g	GB24-4	GB24	pmagpy-3.8.9-2	GB24-4a	u	0	0	0.0	-90.0	913.0	GB24-4a:LP-DIR-T23
This study		2.8	144.8	-27.2	GB24-4a:LP-DIR-T	hargrave 2017-03-03 13:42:40	Gooseberry	5.09e-07	1.6e-08	1.1499999999999999e-08	1.53e-08	1	273	LT-T-Z:LP-DIR-T	24	g	GB24-4	GB24	pmagpy-3.8.9-2	GB24-4a	u	0	0	0.0	-90.0	928.0	GB24-4a:LP-DIR-T24
This study		3.0	144.3	-26.0	GB24-4a:LP-DIR-T	hargrave 2017-03-07 19:35:14	Gooseberry	4.69e-07	1.62e-08	1.3e-08	1.27e-08	1	273	LT-T-Z:LP-DIR-T	25	g	GB24-4	GB24	pmagpy-3.8.9-2	GB24-4a	u	0	0	0.0	-90.0	938.0	GB24-4a:LP-DIR-T25
This study		1.8	147.8	-25.9	GB24-4a:LP-DIR-T	hargrave 2017-03-08 16:09:24	Gooseberry	4.29e-07	5.620000000000001e-09	5.94e-09	1.08e-08	1	273	LT-T-Z:LP-DIR-T	26	g	GB24-4	GB24	pmagpy-3.8.9-2	GB24-4a	u	0	0	0.0	-90.0	948.0	GB24-4a:LP-DIR-T26
This study		1.6	145.8	-25.3	GB24-4a:LP-DIR-T	hargrave 2017-03-14 10:54:21	Gooseberry	3.37e-07	2.8300000000000004e-09	6.25e-09	7.33e-09	1	273	LT-T-Z:LP-DIR-T	27	g	GB24-4	GB24	pmagpy-3.8.9-2	GB24-4a	u	0	0	0.0	-90.0	953.0	GB24-4a:LP-DIR-T27
This study		2.0	128.2	-16.1	GB24-5a:LP-DIR-T	hargrave 2016-09-02 08:58:26	Gooseberry	5.39e-06	1.4599999999999998e-07	1.1900000000000001e-07	6.46e-08	1	273	LT-NO:LP-DIR-T	1	g	GB24-5	GB24	pmagpy-3.8.9-2	GB24-5a	u	0	0	0.0	-90.0	273.0	GB24-5a:LP-DIR-T1
This study		1.3	126.4	-15.4	GB24-5a:LP-DIR-T	hargrave 2016-11-11 14:16:23	Gooseberry	5.28e-06	8.46e-08	6.38e-08	6.2e-08	1	273	LT-LT-Z:LP-DIR-T	2	g	GB24-5	GB24	pmagpy-3.8.9-2	GB24-5a	u	0	0	0.0	-90.0	77.0	GB24-5a:LP-DIR-T2
This study		1.0	128.3	-15.4	GB24-5a:LP-DIR-T	hargrave 2016-11-17 08:41:47	Gooseberry	5.29e-06	3.24e-08	5.52e-08	7.03e-08	1	273	LT-T-Z:LP-DIR-T	3	g	GB24-5	GB24	pmagpy-3.8.9-2	GB24-5a	u	0	0	0.0	-90.0	373.0	GB24-5a:LP-DIR-T3
This study		1.4	124.1	-15.0	GB24-5a:LP-DIR-T	hargrave 2016-11-27 23:54:58	Gooseberry	5.22e-06	8.81e-08	7.38e-08	6.17e-08	1	273	LT-T-Z:LP-DIR-T	4	g	GB24-5	GB24	pmagpy-3.8.9-2	GB24-5a	u	0	0	0.0	-90.0	473.0	GB24-5a:LP-DIR-T4
This study		0.8	125.6	-15.4	GB24-5a:LP-DIR-T	hargrave 2016-12-09 21:18:49	Gooseberry	4.78e-06	2.02e-08	5.52e-08	5.019999999999999e-08	1	273	LT-T-Z:LP-DIR-T	5	g	GB24-5	GB24	pmagpy-3.8.9-2	GB24-5a	u	0	0	0.0	-90.0	573.0	GB24-5a:LP-DIR-T5
This study		2.9	128.3	-15.0	GB24-5a:LP-DIR-T	hargrave 2016-12-10 15:43:53	Gooseberry	4.77e-06	1.95e-07	1.41e-07	5.7300000000000004e-08	1	273	LT-T-Z:LP-DIR-T	6	g	GB24-5	GB24	pmagpy-3.8.9-2	GB24-5a	u	0	0	0.0	-90.0	573.0	GB24-5a:LP-DIR-T6
This study		2.7	122.1	-16.5	GB24-5a:LP-DIR-T	hargrave 2017-01-08 14:50:43	Gooseberry	4.5e-06	1.78e-07	1.12e-07	5.59e-08	1	273	LT-T-Z:LP-DIR-T	7	g	GB24-5	GB24	pmagpy-3.8.9-2	GB24-5a	u	0	0	0.0	-90.0	623.0	GB24-5a:LP-DIR-T7
This study		1.3	121.6	-16.1	GB24-5a:LP-DIR-T	hargrave 2017-01-11 21:07:56	Gooseberry	4.37e-06	7.79e-08	6.63e-08	3.9e-08	1	273	LT-T-Z:LP-DIR-T	8	g	GB24-5	GB24	pmagpy-3.8.9-2	GB24-5a	u	0	0	0.0	-90.0	673.0	GB24-5a:LP-DIR-T8
This study		1.3	122.3	-15.3	GB24-5a:LP-DIR-T	hargrave 2017-01-19 08:10:03	Gooseberry	4.24e-06	4.2e-08	5.16e-08	6.98e-08	1	273	LT-T-Z:LP-DIR-T	9	g	GB24-5	GB24	pmagpy-3.8.9-2	GB24-5a	u	0	0	0.0	-90.0	698.0	GB24-5a:LP-DIR-T9
This study		1.1	122.4	-15.4	GB24-5a:LP-DIR-T	hargrave 2017-01-20 12:24:03	Gooseberry	4.14e-06	3.16e-08	3.58e-08	6.75e-08	1	273	LT-T-Z:LP-DIR-T	10	g	GB24-5	GB24	pmagpy-3.8.9-2	GB24-5a	u	0	0	0.0	-90.0	723.0	GB24-5a:LP-DIR-T10
This study		1.7	124.9	-15.2	GB24-5a:LP-DIR-T	hargrave 2017-01-21 12:19:09	Gooseberry	4.07e-06	8.65e-08	5.0700000000000004e-08	7.31e-08	1	273	LT-T-Z:LP-DIR-T	11	g	GB24-5	GB24	pmagpy-3.8.9-2	GB24-5a	u	0	0	0.0	-90.0	748.0	GB24-5a:LP-DIR-T11
This study		1.9	121.7	-15.4	GB24-5a:LP-DIR-T	hargrave 2017-01-23 09:40:40	Gooseberry	3.98e-06	8.58e-08	7.75e-08	6.06e-08	1	273	LT-T-Z:LP-DIR-T	12	g	GB24-5	GB24	pmagpy-3.8.9-2	GB24-5a	u	0	0	0.0	-90.0	773.0	GB24-5a:LP-DIR-T12
This study		2.1	122.1	-15.4	GB24-5a:LP-DIR-T	hargrave 2017-02-01 22:33:44	Gooseberry	3.88e-06	1.1599999999999999e-07	6.11e-08	6.47e-08	1	273	LT-T-Z:LP-DIR-T	13	g	GB24-5	GB24	pmagpy-3.8.9-2	GB24-5a	u	0	0	0.0	-90.0	798.0	GB24-5a:LP-DIR-T13
This study		2.0	124.9	-15.2	GB24-5a:LP-DIR-T	hargrave 2017-02-06 20:01:17	Gooseberry	3.82e-06	1.13e-07	4.8899999999999995e-08	7.389999999999999e-08	1	273	LT-T-Z:LP-DIR-T	14	g	GB24-5	GB24	pmagpy-3.8.9-2	GB24-5a	u	0	0	0.0	-90.0	823.0	GB24-5a:LP-DIR-T14
This study		2.4	122.5	-15.4	GB24-5a:LP-DIR-T	hargrave 2017-02-09 11:18:50	Gooseberry	3.65e-06	1.29e-07	6.97e-08	5.19e-08	1	273	LT-T-Z:LP-DIR-T	15	g	GB24-5	GB24	pmagpy-3.8.9-2	GB24-5a	u	0	0	0.0	-90.0	833.0	GB24-5a:LP-DIR-T15
This study		4.1	122.1	-15.3	GB24-5a:LP-DIR-T	hargrave 2017-02-13 12:30:38	Gooseberry	3.51e-06	2.19e-07	1.1900000000000001e-07	5.8499999999999994e-08	1	273	LT-T-Z:LP-DIR-T	16	g	GB24-5	GB24	pmagpy-3.8.9-2	GB24-5a	u	0	0	0.0	-90.0	843.0	GB24-5a:LP-DIR-T16
This study		4.7	122.2	-15.2	GB24-5a:LP-DIR-T	hargrave 2017-02-14 14:10:23	Gooseberry	3.35e-06	2.37e-07	1.3e-07	5.9299999999999995e-08	1	273	LT-T-Z:LP-DIR-T	17	g	GB24-5	GB24	pmagpy-3.8.9-2	GB24-5a	u	0	0	0.0	-90.0	848.0	GB24-5a:LP-DIR-T17
