tab	specimens
analysts	citations	dir_alpha95	dir_comp	dir_dang	dir_dec	dir_inc	dir_mad_free	dir_n_comps	dir_n_measurements	dir_tilt_correction	experiments	instrument_codes	int_corr	location	meas_step_max	meas_step_min	meas_step_unit	method_codes	result_quality	sample	site	software_packages	specimen	weight
	This study		HT	0.5	306.7	43.7	1.5	1	15	100	GB3-5a:LP-DIR-T	hargrave 2016-11-15 18:45:28	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB3-5	GB3	pmagpy-3.8.9-2: demag_gui.v.3.0	GB3-5a	0.001
	This study		HT	0.6	146.7	16.7	2.7	1	15	-1	GB3-6a:LP-DIR-T	hargrave 2016-11-15 18:47:07	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB3-6	GB3	pmagpy-3.8.9-2: demag_gui.v.3.0	GB3-6a	0.001
	This study		HT	0.6	301.7	32.9	2.7	1	15	0	GB3-6a:LP-DIR-T	hargrave 2016-11-15 18:47:07	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB3-6	GB3	pmagpy-3.8.9-2: demag_gui.v.3.0	GB3-6a	0.001
	This study		HT	0.6	303.2	42.2	2.7	1	15	100	GB3-6a:LP-DIR-T	hargrave 2016-11-15 18:47:07	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB3-6	GB3	pmagpy-3.8.9-2: demag_gui.v.3.0	GB3-6a	0.001
	This study		HT	0.2	242.5	24.8	2.0	1	15	-1	GB3-7a:LP-DIR-T	hargrave 2016-11-15 18:49:36	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB3-7	GB3	pmagpy-3.8.9-2: demag_gui.v.3.0	GB3-7a	0.001
	This study		HT	0.2	300.7	33.6	2.0	1	15	0	GB3-7a:LP-DIR-T	hargrave 2016-11-15 18:49:36	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB3-7	GB3	pmagpy-3.8.9-2: demag_gui.v.3.0	GB3-7a	0.001
	This study		HT	0.2	302.1	43.0	2.0	1	15	100	GB3-7a:LP-DIR-T	hargrave 2016-11-15 18:49:36	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB3-7	GB3	pmagpy-3.8.9-2: demag_gui.v.3.0	GB3-7a	0.001
	This study		HT	0.0	275.1	56.5	1.5	1	15	-1	GB3-8a:LP-DIR-T	hargrave 2016-11-15 18:51:07	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB3-8	GB3	pmagpy-3.8.9-2: demag_gui.v.3.0	GB3-8a	0.001
	This study		HT	0.0	303.6	33.0	1.5	1	15	0	GB3-8a:LP-DIR-T	hargrave 2016-11-15 18:51:07	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB3-8	GB3	pmagpy-3.8.9-2: demag_gui.v.3.0	GB3-8a	0.001
	This study		HT	0.0	305.3	42.2	1.5	1	15	100	GB3-8a:LP-DIR-T	hargrave 2016-11-15 18:51:07	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB3-8	GB3	pmagpy-3.8.9-2: demag_gui.v.3.0	GB3-8a	0.001
	This study		HT	3.3	299.4	63.3	7.4	1	15	-1	GB30-1a:LP-DIR-T	hargrave 2017-03-16 14:42:24	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB30-1	GB30	pmagpy-3.8.9-2: demag_gui.v.3.0	GB30-1a	0.001
	This study		HT	3.3	307.3	31.1	7.4	1	15	0	GB30-1a:LP-DIR-T	hargrave 2017-03-16 14:42:24	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB30-1	GB30	pmagpy-3.8.9-2: demag_gui.v.3.0	GB30-1a	0.001
	This study		HT	3.3	309.3	40.1	7.4	1	15	100	GB30-1a:LP-DIR-T	hargrave 2017-03-16 14:42:24	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB30-1	GB30	pmagpy-3.8.9-2: demag_gui.v.3.0	GB30-1a	0.001
	This study		HT	4.9	308.5	58.8	4.9	1	15	-1	GB30-2a:LP-DIR-T	hargrave 2017-03-16 14:43:59	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB30-2	GB30	pmagpy-3.8.9-2: demag_gui.v.3.0	GB30-2a	0.001
	This study		HT	4.9	313.3	27.5	4.9	1	15	0	GB30-2a:LP-DIR-T	hargrave 2017-03-16 14:43:59	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB30-2	GB30	pmagpy-3.8.9-2: demag_gui.v.3.0	GB30-2a	0.001
	This study		HT	4.9	315.7	36.2	4.9	1	15	100	GB30-2a:LP-DIR-T	hargrave 2017-03-16 14:43:59	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB30-2	GB30	pmagpy-3.8.9-2: demag_gui.v.3.0	GB30-2a	0.001
	This study		HT	3.0	257.3	50.0	4.9	1	15	-1	GB30-3a:LP-DIR-T	hargrave 2017-03-16 14:45:35	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB30-3	GB30	pmagpy-3.8.9-2: demag_gui.v.3.0	GB30-3a	0.001
	This study		HT	3.0	318.0	34.4	4.9	1	15	0	GB30-3a:LP-DIR-T	hargrave 2017-03-16 14:45:35	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB30-3	GB30	pmagpy-3.8.9-2: demag_gui.v.3.0	GB30-3a	0.001
	This study		HT	3.0	321.7	42.7	4.9	1	15	100	GB30-3a:LP-DIR-T	hargrave 2017-03-16 14:45:35	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB30-3	GB30	pmagpy-3.8.9-2: demag_gui.v.3.0	GB30-3a	0.001
	This study		HT	4.1	258.4	52.1	6.6	1	19	-1	GB30-4a:LP-DIR-T	hargrave 2017-03-16 14:47:03	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB30-4	GB30	pmagpy-3.8.9-2: demag_gui.v.3.0	GB30-4a	0.001
	This study		HT	4.1	316.2	32.2	6.6	1	19	0	GB30-4a:LP-DIR-T	hargrave 2017-03-16 14:47:03	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB30-4	GB30	pmagpy-3.8.9-2: demag_gui.v.3.0	GB30-4a	0.001
	This study		HT	4.1	319.4	40.7	6.6	1	19	100	GB30-4a:LP-DIR-T	hargrave 2017-03-16 14:47:03	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB30-4	GB30	pmagpy-3.8.9-2: demag_gui.v.3.0	GB30-4a	0.001
	This study		HT	3.1	243.5	51.7	5.0	1	15	-1	GB30-5a:LP-DIR-T	hargrave 2017-03-16 14:48:32	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB30-5	GB30	pmagpy-3.8.9-2: demag_gui.v.3.0	GB30-5a	0.001
	This study		HT	3.1	331.5	30.4	5.0	1	15	0	GB30-5a:LP-DIR-T	hargrave 2017-03-16 14:48:32	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB30-5	GB30	pmagpy-3.8.9-2: demag_gui.v.3.0	GB30-5a	0.001
	This study		HT	3.1	335.9	37.3	5.0	1	15	100	GB30-5a:LP-DIR-T	hargrave 2017-03-16 14:48:32	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB30-5	GB30	pmagpy-3.8.9-2: demag_gui.v.3.0	GB30-5a	0.001
	This study		HT	3.9	240.9	61.9	4.6	1	15	-1	GB30-6a:LP-DIR-T	hargrave 2017-03-16 14:50:00	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB30-6	GB30	pmagpy-3.8.9-2: demag_gui.v.3.0	GB30-6a	0.001
	This study		HT	3.9	326.3	29.4	4.6	1	15	0	GB30-6a:LP-DIR-T	hargrave 2017-03-16 14:50:00	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB30-6	GB30	pmagpy-3.8.9-2: demag_gui.v.3.0	GB30-6a	0.001
	This study		HT	3.9	330.1	36.9	4.6	1	15	100	GB30-6a:LP-DIR-T	hargrave 2017-03-16 14:50:00	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB30-6	GB30	pmagpy-3.8.9-2: demag_gui.v.3.0	GB30-6a	0.001
	This study		HT	0.6	205.7	65.0	1.5	1	15	-1	GB30-7a:LP-DIR-T	hargrave 2017-03-16 14:51:33	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB30-7	GB30	pmagpy-3.8.9-2: demag_gui.v.3.0	GB30-7a	0.001
	This study		HT	0.6	340.4	29.2	1.5	1	15	0	GB30-7a:LP-DIR-T	hargrave 2017-03-16 14:51:33	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB30-7	GB30	pmagpy-3.8.9-2: demag_gui.v.3.0	GB30-7a	0.001
	This study		HT	0.6	345.1	35.1	1.5	1	15	100	GB30-7a:LP-DIR-T	hargrave 2017-03-16 14:51:33	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB30-7	GB30	pmagpy-3.8.9-2: demag_gui.v.3.0	GB30-7a	0.001
	This study		HT	0.7	248.1	31.1	5.2	1	19	-1	GB31-1a:LP-DIR-T	hargrave 2017-03-16 14:53:08	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	b	GB31-1	GB31	pmagpy-3.8.9-2: demag_gui.v.3.0	GB31-1a	0.001
	This study		HT	0.7	171.4	37.4	5.2	1	19	0	GB31-1a:LP-DIR-T	hargrave 2017-03-16 14:53:08	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	b	GB31-1	GB31	pmagpy-3.8.9-2: demag_gui.v.3.0	GB31-1a	0.001
	This study		HT	0.7	165.8	32.3	5.2	1	19	100	GB31-1a:LP-DIR-T	hargrave 2017-03-16 14:53:08	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	b	GB31-1	GB31	pmagpy-3.8.9-2: demag_gui.v.3.0	GB31-1a	0.001
	This study		HT	0.2	25.1	48.4	3.2	1	19	-1	GB31-2a:LP-DIR-T	hargrave 2017-03-16 14:55:02	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB31-2	GB31	pmagpy-3.8.9-2: demag_gui.v.3.0	GB31-2a	0.001
	This study		HT	0.2	287.4	29.8	3.2	1	19	0	GB31-2a:LP-DIR-T	hargrave 2017-03-16 14:55:02	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB31-2	GB31	pmagpy-3.8.9-2: demag_gui.v.3.0	GB31-2a	0.001
	This study		HT	0.2	287.0	39.3	3.2	1	19	100	GB31-2a:LP-DIR-T	hargrave 2017-03-16 14:55:02	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB31-2	GB31	pmagpy-3.8.9-2: demag_gui.v.3.0	GB31-2a	0.001
	This study		HT	0.0	53.3	43.6	2.1	1	19	-1	GB31-3a:LP-DIR-T	hargrave 2017-03-16 14:58:59	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB31-3	GB31	pmagpy-3.8.9-2: demag_gui.v.3.0	GB31-3a	0.001
	This study		HT	0.0	286.2	27.0	2.1	1	19	0	GB31-3a:LP-DIR-T	hargrave 2017-03-16 14:58:59	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB31-3	GB31	pmagpy-3.8.9-2: demag_gui.v.3.0	GB31-3a	0.001
	This study		HT	0.0	285.7	36.5	2.1	1	19	100	GB31-3a:LP-DIR-T	hargrave 2017-03-16 14:58:59	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB31-3	GB31	pmagpy-3.8.9-2: demag_gui.v.3.0	GB31-3a	0.001
	This study		HT	1.1	118.2	2.1	4.0	1	19	-1	GB31-5a:LP-DIR-T	hargrave 2017-03-16 15:00:33	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB31-5	GB31	pmagpy-3.8.9-2: demag_gui.v.3.0	GB31-5a	0.001
	This study		HT	1.1	284.4	28.2	4.0	1	19	0	GB31-5a:LP-DIR-T	hargrave 2017-03-16 15:00:33	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB31-5	GB31	pmagpy-3.8.9-2: demag_gui.v.3.0	GB31-5a	0.001
	This study		HT	1.1	283.7	37.7	4.0	1	19	100	GB31-5a:LP-DIR-T	hargrave 2017-03-16 15:00:33	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB31-5	GB31	pmagpy-3.8.9-2: demag_gui.v.3.0	GB31-5a	0.001
	This study		HT	0.1	26.7	48.9	2.0	1	19	-1	GB31-6a:LP-DIR-T	hargrave 2017-03-16 15:02:08	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB31-6	GB31	pmagpy-3.8.9-2: demag_gui.v.3.0	GB31-6a	0.001
	This study		HT	0.1	284.7	25.7	2.0	1	19	0	GB31-6a:LP-DIR-T	hargrave 2017-03-16 15:02:08	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB31-6	GB31	pmagpy-3.8.9-2: demag_gui.v.3.0	GB31-6a	0.001
	This study		HT	0.1	284.1	35.2	2.0	1	19	100	GB31-6a:LP-DIR-T	hargrave 2017-03-16 15:02:08	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB31-6	GB31	pmagpy-3.8.9-2: demag_gui.v.3.0	GB31-6a	0.001
	This study		HT	0.7	69.8	43.7	2.5	1	19	-1	GB31-7a:LP-DIR-T	hargrave 2017-03-16 15:03:44	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB31-7	GB31	pmagpy-3.8.9-2: demag_gui.v.3.0	GB31-7a	0.001
	This study		HT	0.7	289.8	28.3	2.5	1	19	0	GB31-7a:LP-DIR-T	hargrave 2017-03-16 15:03:44	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB31-7	GB31	pmagpy-3.8.9-2: demag_gui.v.3.0	GB31-7a	0.001
	This study		HT	0.7	289.7	37.8	2.5	1	19	100	GB31-7a:LP-DIR-T	hargrave 2017-03-16 15:03:44	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB31-7	GB31	pmagpy-3.8.9-2: demag_gui.v.3.0	GB31-7a	0.001
	This study		HT	0.2	113.1	51.0	1.3	1	19	-1	GB31-8a:LP-DIR-T	hargrave 2017-03-16 15:05:15	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB31-8	GB31	pmagpy-3.8.9-2: demag_gui.v.3.0	GB31-8a	0.001
	This study		HT	0.2	287.4	25.3	1.3	1	19	0	GB31-8a:LP-DIR-T	hargrave 2017-03-16 15:05:15	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB31-8	GB31	pmagpy-3.8.9-2: demag_gui.v.3.0	GB31-8a	0.001
	This study		HT	0.2	287.0	34.8	1.3	1	19	100	GB31-8a:LP-DIR-T	hargrave 2017-03-16 15:05:15	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB31-8	GB31	pmagpy-3.8.9-2: demag_gui.v.3.0	GB31-8a	0.001
	This study		HT	0.1	117.1	5.3	3.0	1	19	-1	GB31-9a:LP-DIR-T	hargrave 2017-03-16 15:06:44	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB31-9	GB31	pmagpy-3.8.9-2: demag_gui.v.3.0	GB31-9a	0.001
	This study		HT	0.1	285.8	27.5	3.0	1	19	0	GB31-9a:LP-DIR-T	hargrave 2017-03-16 15:06:44	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB31-9	GB31	pmagpy-3.8.9-2: demag_gui.v.3.0	GB31-9a	0.001
	This study		HT	0.1	285.3	37.0	3.0	1	19	100	GB31-9a:LP-DIR-T	hargrave 2017-03-16 15:06:44	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB31-9	GB31	pmagpy-3.8.9-2: demag_gui.v.3.0	GB31-9a	0.001
	This study		HT	0.3	308.9	46.4	2.8	1	19	-1	GB32-1a:LP-DIR-T	hargrave 2017-03-16 15:08:13	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB32-1	GB32	pmagpy-3.8.9-2: demag_gui.v.3.0	GB32-1a	0.001
	This study		HT	0.3	285.5	36.7	2.8	1	19	0	GB32-1a:LP-DIR-T	hargrave 2017-03-16 15:08:13	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB32-1	GB32	pmagpy-3.8.9-2: demag_gui.v.3.0	GB32-1a	0.001
	This study		HT	0.3	284.7	46.2	2.8	1	19	100	GB32-1a:LP-DIR-T	hargrave 2017-03-16 15:08:13	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB32-1	GB32	pmagpy-3.8.9-2: demag_gui.v.3.0	GB32-1a	0.001
	This study		HT	0.4	16.6	55.1	2.1	1	19	-1	GB32-2a:LP-DIR-T	hargrave 2017-03-16 15:09:47	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB32-2	GB32	pmagpy-3.8.9-2: demag_gui.v.3.0	GB32-2a	0.001
	This study		HT	0.4	280.0	40.5	2.1	1	19	0	GB32-2a:LP-DIR-T	hargrave 2017-03-16 15:09:47	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB32-2	GB32	pmagpy-3.8.9-2: demag_gui.v.3.0	GB32-2a	0.001
	This study		HT	0.4	278.0	49.8	2.1	1	19	100	GB32-2a:LP-DIR-T	hargrave 2017-03-16 15:09:47	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB32-2	GB32	pmagpy-3.8.9-2: demag_gui.v.3.0	GB32-2a	0.001
	This study		HT	0.6	16.4	47.9	1.2	1	19	-1	GB32-3a:LP-DIR-T	hargrave 2017-03-16 15:11:26	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB32-3	GB32	pmagpy-3.8.9-2: demag_gui.v.3.0	GB32-3a	0.001
	This study		HT	0.6	282.6	38.3	1.2	1	19	0	GB32-3a:LP-DIR-T	hargrave 2017-03-16 15:11:26	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB32-3	GB32	pmagpy-3.8.9-2: demag_gui.v.3.0	GB32-3a	0.001
	This study		HT	0.6	281.3	47.7	1.2	1	19	100	GB32-3a:LP-DIR-T	hargrave 2017-03-16 15:11:26	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB32-3	GB32	pmagpy-3.8.9-2: demag_gui.v.3.0	GB32-3a	0.001
	This study		HT	0.7	263.3	41.7	2.8	1	20	-1	GB32-4a:LP-DIR-T	hargrave 2017-03-16 15:13:23	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB32-4	GB32	pmagpy-3.8.9-2: demag_gui.v.3.0	GB32-4a	0.001
	This study		HT	0.7	287.8	32.6	2.8	1	20	0	GB32-4a:LP-DIR-T	hargrave 2017-03-16 15:13:23	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB32-4	GB32	pmagpy-3.8.9-2: demag_gui.v.3.0	GB32-4a	0.001
	This study		HT	0.7	287.4	42.1	2.8	1	20	100	GB32-4a:LP-DIR-T	hargrave 2017-03-16 15:13:23	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB32-4	GB32	pmagpy-3.8.9-2: demag_gui.v.3.0	GB32-4a	0.001
	This study		HT	0.2	17.9	46.5	1.1	1	19	-1	GB32-5a:LP-DIR-T	hargrave 2017-03-16 15:16:34	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB32-5	GB32	pmagpy-3.8.9-2: demag_gui.v.3.0	GB32-5a	0.001
	This study		HT	0.2	286.1	34.0	1.1	1	19	0	GB32-5a:LP-DIR-T	hargrave 2017-03-16 15:16:34	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB32-5	GB32	pmagpy-3.8.9-2: demag_gui.v.3.0	GB32-5a	0.001
	This study		HT	0.2	285.4	43.5	1.1	1	19	100	GB32-5a:LP-DIR-T	hargrave 2017-03-16 15:16:34	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB32-5	GB32	pmagpy-3.8.9-2: demag_gui.v.3.0	GB32-5a	0.001
	This study		HT	0.1	16.3	48.4	1.0	1	11	-1	GB32-6a:LP-DIR-T	hargrave 2017-03-16 15:18:11	u	Gooseberry	953	843	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB32-6	GB32	pmagpy-3.8.9-2: demag_gui.v.3.0	GB32-6a	0.001
	This study		HT	0.1	286.7	33.9	1.0	1	11	0	GB32-6a:LP-DIR-T	hargrave 2017-03-16 15:18:11	u	Gooseberry	953	843	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB32-6	GB32	pmagpy-3.8.9-2: demag_gui.v.3.0	GB32-6a	0.001
	This study		HT	0.1	286.1	43.3	1.0	1	11	100	GB32-6a:LP-DIR-T	hargrave 2017-03-16 15:18:11	u	Gooseberry	953	843	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB32-6	GB32	pmagpy-3.8.9-2: demag_gui.v.3.0	GB32-6a	0.001
	This study		HT	0.5	76.3	38.3	2.4	1	19	-1	GB32-7a:LP-DIR-T	hargrave 2017-03-16 15:19:43	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB32-7	GB32	pmagpy-3.8.9-2: demag_gui.v.3.0	GB32-7a	0.001
	This study		HT	0.5	286.0	35.0	2.4	1	19	0	GB32-7a:LP-DIR-T	hargrave 2017-03-16 15:19:43	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB32-7	GB32	pmagpy-3.8.9-2: demag_gui.v.3.0	GB32-7a	0.001
	This study		HT	0.5	285.3	44.5	2.4	1	19	100	GB32-7a:LP-DIR-T	hargrave 2017-03-16 15:19:43	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB32-7	GB32	pmagpy-3.8.9-2: demag_gui.v.3.0	GB32-7a	0.001
	This study		HT	0.5	213.7	28.2	2.4	1	19	-1	GB32-8a:LP-DIR-T	hargrave 2017-03-16 15:21:15	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB32-8	GB32	pmagpy-3.8.9-2: demag_gui.v.3.0	GB32-8a	0.001
	This study		HT	0.5	287.5	37.9	2.4	1	19	0	GB32-8a:LP-DIR-T	hargrave 2017-03-16 15:21:15	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB32-8	GB32	pmagpy-3.8.9-2: demag_gui.v.3.0	GB32-8a	0.001
	This study		HT	0.5	287.0	47.4	2.4	1	19	100	GB32-8a:LP-DIR-T	hargrave 2017-03-16 15:21:15	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB32-8	GB32	pmagpy-3.8.9-2: demag_gui.v.3.0	GB32-8a	0.001
	This study		HT	0.7	199.8	34.3	1.3	1	19	-1	GB4-1a:LP-DIR-T	hargrave 2016-11-15 18:52:39	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB4-1	GB4	pmagpy-3.8.9-2: demag_gui.v.3.0	GB4-1a	0.001
	This study		HT	0.7	287.6	38.9	1.3	1	19	0	GB4-1a:LP-DIR-T	hargrave 2016-11-15 18:52:39	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB4-1	GB4	pmagpy-3.8.9-2: demag_gui.v.3.0	GB4-1a	0.001
	This study		HT	0.7	287.1	48.4	1.3	1	19	100	GB4-1a:LP-DIR-T	hargrave 2016-11-15 18:52:39	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB4-1	GB4	pmagpy-3.8.9-2: demag_gui.v.3.0	GB4-1a	0.001
	This study		HT	1.1	122.7	31.6	2.2	1	19	-1	GB4-2a:LP-DIR-T	hargrave 2016-11-15 18:54:15	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB4-2	GB4	pmagpy-3.8.9-2: demag_gui.v.3.0	GB4-2a	0.001
	This study		HT	1.1	285.7	40.1	2.2	1	19	0	GB4-2a:LP-DIR-T	hargrave 2016-11-15 18:54:15	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB4-2	GB4	pmagpy-3.8.9-2: demag_gui.v.3.0	GB4-2a	0.001
	This study		HT	1.1	284.8	49.6	2.2	1	19	100	GB4-2a:LP-DIR-T	hargrave 2016-11-15 18:54:15	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB4-2	GB4	pmagpy-3.8.9-2: demag_gui.v.3.0	GB4-2a	0.001
	This study		HT	5.1	351.9	57.4	6.6	1	19	-1	GB4-3a:LP-DIR-T	hargrave 2016-11-15 18:55:52	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB4-3	GB4	pmagpy-3.8.9-2: demag_gui.v.3.0	GB4-3a	0.001
	This study		HT	5.1	297.5	43.5	6.6	1	19	0	GB4-3a:LP-DIR-T	hargrave 2016-11-15 18:55:52	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB4-3	GB4	pmagpy-3.8.9-2: demag_gui.v.3.0	GB4-3a	0.001
	This study		HT	5.1	298.9	52.9	6.6	1	19	100	GB4-3a:LP-DIR-T	hargrave 2016-11-15 18:55:52	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB4-3	GB4	pmagpy-3.8.9-2: demag_gui.v.3.0	GB4-3a	0.001
	This study		HT	0.8	338.7	44.6	2.8	1	19	-1	GB4-4a:LP-DIR-T	hargrave 2016-11-15 18:57:23	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB4-4	GB4	pmagpy-3.8.9-2: demag_gui.v.3.0	GB4-4a	0.001
	This study		HT	0.8	287.0	35.2	2.8	1	19	0	GB4-4a:LP-DIR-T	hargrave 2016-11-15 18:57:23	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB4-4	GB4	pmagpy-3.8.9-2: demag_gui.v.3.0	GB4-4a	0.001
