tab delimited	contribution
id	version	timestamp	contributor	magic_version	doi
11883	PRIVATE	2017-03-02T18:50:20.537Z	@lfairchild	3.0	10.1130/l580.1
>>>>>>>>>>
tab delimited	locations
location	location_type	citations	lat_s	lat_n	lon_w	lon_e
Michipicoten Island	Region	This study	47.7022	47.7244	274.3519	274.044128
Two Island River	Outcrop	This study	47.524091	47.53669	269.07756	269.06
>>>>>>>>>>
tab delimited	sites
site	location	samples	specimens	result_type	result_quality	method_codes	citations	geologic_classes	geologic_types	lithologies	lat	lon	height	age	age_sigma	age_low	age_high	age_unit	dir_tilt_correction	dir_dec	dir_inc	dir_alpha95	dir_r	dir_k	dir_n_samples	dir_n_specimens	dir_n_specimens_lines	dir_n_specimens_planes	dir_comp_name	dir_polarity	vgp_lat	vgp_lon	vgp_dp	vgp_dm	description	criteria	software_packages	analysts
This study		3.4	206.3	-18.0	SLB13.7a:LP-DIR-T	2.06e-05	4.7e-07	1.1e-06	1.61e-07	1	273	LT-T-Z:LP-DIR-T	3	g	pmagpy-3.2.1	SLB13.7a	u	0	0	373
This study		2.2	207.0	-19.7	SLB13.7a:LP-DIR-T	1.99e-05	3.8e-07	6.54e-07	7.8e-08	1	273	LT-T-Z:LP-DIR-T	4	g	pmagpy-3.2.1	SLB13.7a	u	0	0	473
This study		1.8	208.6	-20.4	SLB13.7a:LP-DIR-T	1.93e-05	2.37e-07	5.66e-07	1.26e-07	1	273	LT-T-Z:LP-DIR-T	5	g	pmagpy-3.2.1	SLB13.7a	u	0	0	573
This study		0.9	205.9	-20.7	SLB13.7a:LP-DIR-T	1.83e-05	1.34e-07	2.64e-07	7e-08	1	273	LT-T-Z:LP-DIR-T	6	g	pmagpy-3.2.1	SLB13.7a	u	0	0	673
This study		2.8	206.2	-20.8	SLB13.7a:LP-DIR-T	1.75e-05	3.61e-07	7.62e-07	5.3e-08	1	273	LT-T-Z:LP-DIR-T	7	g	pmagpy-3.2.1	SLB13.7a	u	0	0	723
This study		0.9	206.5	-20.8	SLB13.7a:LP-DIR-T	1.69e-05	1.21e-07	2.55e-07	5.01e-08	1	273	LT-T-Z:LP-DIR-T	8	g	pmagpy-3.2.1	SLB13.7a	u	0	0	748
This study		0.4	206.4	-21.0	SLB13.7a:LP-DIR-T	1.64e-05	7.22e-08	6.69e-08	6.48e-08	1	273	LT-T-Z:LP-DIR-T	9	g	pmagpy-3.2.1	SLB13.7a	u	0	0	773
This study		1.0	205.9	-20.8	SLB13.7a:LP-DIR-T	1.61e-05	1.07e-07	2.51e-07	4.39e-08	1	273	LT-T-Z:LP-DIR-T	10	g	pmagpy-3.2.1	SLB13.7a	u	0	0	798
This study		1.6	205.9	-21.0	SLB13.7a:LP-DIR-T	1.5e-05	1.29e-07	3.98e-07	7.89e-08	1	273	LT-T-Z:LP-DIR-T	11	g	pmagpy-3.2.1	SLB13.7a	u	0	0	823
This study		3.8	209.6	-21.1	SLB13.7a:LP-DIR-T	1.33e-05	4.63e-07	7.64e-07	5.47e-08	1	273	LT-T-Z:LP-DIR-T	12	g	pmagpy-3.2.1	SLB13.7a	u	0	0	833
This study		0.4	208.2	-21.2	SLB13.7a:LP-DIR-T	1.07e-05	3.52e-08	6.94e-08	2.99e-08	1	273	LT-T-Z:LP-DIR-T	13	g	pmagpy-3.2.1	SLB13.7a	u	0	0	843
This study		1.5	204.1	-21.3	SLB13.7a:LP-DIR-T	8.68e-06	9.01e-08	2.04e-07	2.19e-08	1	273	LT-T-Z:LP-DIR-T	14	g	pmagpy-3.2.1	SLB13.7a	u	0	0	848
This study		0.4	207.3	-21.1	SLB13.7a:LP-DIR-T	6.57e-06	2.17e-08	4.25e-08	1.76e-08	1	273	LT-T-Z:LP-DIR-T	15	g	pmagpy-3.2.1	SLB13.7a	u	0	0	853
This study		1.2	205.0	-21.5	SLB13.7a:LP-DIR-T	3.58e-06	3.95e-08	6.39e-08	1.82e-08	1	273	LT-T-Z:LP-DIR-T	16	g	pmagpy-3.2.1	SLB13.7a	u	0	0	868
This study		1.3	205.6	-21.5	SLB13.7a:LP-DIR-T	1.38e-06	2.15e-08	2.35e-08	9.15e-09	1	273	LT-T-Z:LP-DIR-T	17	g	pmagpy-3.2.1	SLB13.7a	u	0	0	883
This study		2.1	205.6	-21.2	SLB13.7a:LP-DIR-T	9.05e-07	2.15e-08	2.46e-08	9.87e-09	1	273	LT-T-Z:LP-DIR-T	18	g	pmagpy-3.2.1	SLB13.7a	u	0	0	898
This study		2.3	204.6	-21.3	SLB13.7a:LP-DIR-T	6.9e-07	1.68e-08	2.16e-08	7.63e-09	1	273	LT-T-Z:LP-DIR-T	19	g	pmagpy-3.2.1	SLB13.7a	u	0	0	913
This study		1.7	205.9	-19.9	SLB13.7a:LP-DIR-T	4.42e-07	7.14e-09	1.1e-08	1.84e-09	1	273	LT-T-Z:LP-DIR-T	20	g	pmagpy-3.2.1	SLB13.7a	u	0	0	928
This study		0.8	202.9	-20.1	SLB13.7a:LP-DIR-T	3.22e-07	2.21e-09	3.85e-09	9.42e-10	1	273	LT-T-Z:LP-DIR-T	21	g	pmagpy-3.2.1	SLB13.7a	u	0	0	938
This study		2.3	204.1	-20.8	SLB13.7a:LP-DIR-T	1.99e-07	3.21e-09	7.43e-09	5.24e-10	1	273	LT-T-Z:LP-DIR-T	22	g	pmagpy-3.2.1	SLB13.7a	u	0	0	948
This study		1.1	207.5	-20.5	SLB13.7a:LP-DIR-T	1.5e-07	1.21e-09	2.51e-09	1.7e-09	1	273	LT-T-Z:LP-DIR-T	23	g	pmagpy-3.2.1	SLB13.7a	u	0	0	953
This study		2.1	178.6	5.2	SLB13.8a:LP-DIR-T	4.49e-06	1.93e-08	1.57e-07	4.5e-08	1	273	LT-NO:LP-DIR-T	1	g	pmagpy-3.2.1	SLB13.8a	u	0	0	273
This study		2.5	177.9	5.0	SLB13.8a:LP-DIR-T	4.41e-06	1.86e-08	1.9e-07	3.19e-08	1	273	LT-LT-Z:LP-DIR-T	2	g	pmagpy-3.2.1	SLB13.8a	u	0	0	77
This study		2.5	178.7	3.0	SLB13.8a:LP-DIR-T	4.37e-06	1.82e-08	1.87e-07	4.09e-08	1	273	LT-T-Z:LP-DIR-T	3	g	pmagpy-3.2.1	SLB13.8a	u	0	0	373
This study		2.6	179.9	2.2	SLB13.8a:LP-DIR-T	4.28e-06	1.52e-08	1.88e-07	3.7e-08	1	273	LT-T-Z:LP-DIR-T	4	g	pmagpy-3.2.1	SLB13.8a	u	0	0	473
This study		2.0	182.1	2.3	SLB13.8a:LP-DIR-T	3.88e-06	1.53e-08	1.32e-07	4.31e-08	1	273	LT-T-Z:LP-DIR-T	5	g	pmagpy-3.2.1	SLB13.8a	u	0	0	573
This study		3.6	176.1	2.7	SLB13.8a:LP-DIR-T	3.37e-06	2.34e-08	2.07e-07	4.4e-08	1	273	LT-T-Z:LP-DIR-T	6	g	pmagpy-3.2.1	SLB13.8a	u	0	0	673
This study		0.7	178.5	3.1	SLB13.8a:LP-DIR-T	2.9e-06	9.92e-09	1.86e-08	2.73e-08	1	273	LT-T-Z:LP-DIR-T	7	g	pmagpy-3.2.1	SLB13.8a	u	0	0	723
This study		1.2	178.2	3.2	SLB13.8a:LP-DIR-T	2.8e-06	1.13e-08	5.03e-08	3.16e-08	1	273	LT-T-Z:LP-DIR-T	8	g	pmagpy-3.2.1	SLB13.8a	u	0	0	748
This study		2.1	176.0	3.2	SLB13.8a:LP-DIR-T	2.69e-06	1.05e-08	9.19e-08	3.66e-08	1	273	LT-T-Z:LP-DIR-T	9	g	pmagpy-3.2.1	SLB13.8a	u	0	0	773
This study		0.7	178.0	3.5	SLB13.8a:LP-DIR-T	2.54e-06	8.9e-09	1.85e-08	2.31e-08	1	273	LT-T-Z:LP-DIR-T	10	g	pmagpy-3.2.1	SLB13.8a	u	0	0	798
This study		1.6	177.8	3.7	SLB13.8a:LP-DIR-T	2.28e-06	8.09e-09	5.67e-08	2.67e-08	1	273	LT-T-Z:LP-DIR-T	11	g	pmagpy-3.2.1	SLB13.8a	u	0	0	823
This study		5.9	179.4	3.8	SLB13.8a:LP-DIR-T	2.2e-06	8.14e-09	2.24e-07	2.48e-08	1	273	LT-T-Z:LP-DIR-T	12	g	pmagpy-3.2.1	SLB13.8a	u	0	0	833
This study		4.0	177.9	3.8	SLB13.8a:LP-DIR-T	2.13e-06	7.33e-09	1.48e-07	2.2e-08	1	273	LT-T-Z:LP-DIR-T	13	g	pmagpy-3.2.1	SLB13.8a	u	0	0	843
This study		1.4	176.2	3.8	SLB13.8a:LP-DIR-T	2.08e-06	8.13e-09	4.43e-08	2.36e-08	1	273	LT-T-Z:LP-DIR-T	14	g	pmagpy-3.2.1	SLB13.8a	u	0	0	848
This study		1.6	177.1	4.0	SLB13.8a:LP-DIR-T	2.04e-06	6.98e-09	5.33e-08	1.91e-08	1	273	LT-T-Z:LP-DIR-T	15	g	pmagpy-3.2.1	SLB13.8a	u	0	0	853
This study		0.7	177.4	4.3	SLB13.8a:LP-DIR-T	1.9e-06	9.11e-09	1.15e-08	2.08e-08	1	273	LT-T-Z:LP-DIR-T	16	g	pmagpy-3.2.1	SLB13.8a	u	0	0	868
This study		3.1	176.0	4.7	SLB13.8a:LP-DIR-T	1.7e-06	1.16e-08	9.06e-08	1.43e-08	1	273	LT-T-Z:LP-DIR-T	17	g	pmagpy-3.2.1	SLB13.8a	u	0	0	883
This study		0.7	176.6	5.0	SLB13.8a:LP-DIR-T	1.53e-06	7.63e-09	1.1e-08	1.54e-08	1	273	LT-T-Z:LP-DIR-T	18	g	pmagpy-3.2.1	SLB13.8a	u	0	0	898
This study		1.0	179.0	5.3	SLB13.8a:LP-DIR-T	1.35e-06	6.13e-09	1.46e-08	1.82e-08	1	273	LT-T-Z:LP-DIR-T	19	g	pmagpy-3.2.1	SLB13.8a	u	0	0	913
This study		7.1	173.4	5.3	SLB13.8a:LP-DIR-T	9.17e-07	1.64e-08	1.13e-07	2.82e-09	1	273	LT-T-Z:LP-DIR-T	20	g	pmagpy-3.2.1	SLB13.8a	u	0	0	928
This study		1.5	175.0	5.9	SLB13.8a:LP-DIR-T	3.84e-07	2.38e-09	9.55e-09	3.2e-09	1	273	LT-T-Z:LP-DIR-T	21	g	pmagpy-3.2.1	SLB13.8a	u	0	0	938
This study		0.6	177.0	6.6	SLB13.8a:LP-DIR-T	1.18e-07	5.29e-10	1.15e-09	4.34e-10	1	273	LT-T-Z:LP-DIR-T	22	g	pmagpy-3.2.1	SLB13.8a	u	0	0	948
This study		0.7	180.7	6.4	SLB13.8a:LP-DIR-T	5.64e-08	2.85e-10	3.31e-10	6.5e-10	1	273	LT-T-Z:LP-DIR-T	23	g	pmagpy-3.2.1	SLB13.8a	u	0	0	953
This study		1.0	330.2	49.5	SLB14.1a:LP-DIR-T	3.36e-06	3.45e-08	4.49e-08	2.81e-08	1	273	LT-NO:LP-DIR-T	1	g	pmagpy-3.2.1	SLB14.1a	u	0	0	273
This study		0.9	330.8	49.3	SLB14.1a:LP-DIR-T	3.37e-06	3.07e-08	4.13e-08	1.96e-08	1	273	LT-LT-Z:LP-DIR-T	2	g	pmagpy-3.2.1	SLB14.1a	u	0	0	77
This study		1.4	329.9	49.1	SLB14.1a:LP-DIR-T	3.35e-06	3.35e-08	7.45e-08	1.91e-08	1	273	LT-T-Z:LP-DIR-T	3	g	pmagpy-3.2.1	SLB14.1a	u	0	0	373
This study		1.9	331.2	48.5	SLB14.1a:LP-DIR-T	3.26e-06	5.24e-08	9.73e-08	1.62e-08	1	273	LT-T-Z:LP-DIR-T	4	g	pmagpy-3.2.1	SLB14.1a	u	0	0	473
This study		2.3	328.6	48.6	SLB14.1a:LP-DIR-T	2.81e-06	5.06e-08	1.02e-07	1.31e-08	1	273	LT-T-Z:LP-DIR-T	5	g	pmagpy-3.2.1	SLB14.1a	u	0	0	573
This study		2.0	334.9	54.8	SLB14.1a:LP-DIR-T	1.14e-06	1.49e-08	3.62e-08	5.72e-09	1	273	LT-T-Z:LP-DIR-T	6	g	pmagpy-3.2.1	SLB14.1a	u	0	0	673
This study		2.9	338.7	57.0	SLB14.1a:LP-DIR-T	9.77e-07	1.8e-08	4.69e-08	3.96e-09	1	273	LT-T-Z:LP-DIR-T	7	g	pmagpy-3.2.1	SLB14.1a	u	0	0	723
This study		2.6	338.5	58.1	SLB14.1a:LP-DIR-T	9.17e-07	1.28e-08	3.99e-08	4.84e-09	1	273	LT-T-Z:LP-DIR-T	8	g	pmagpy-3.2.1	SLB14.1a	u	0	0	748
This study		1.4	335.1	57.8	SLB14.1a:LP-DIR-T	7.67e-07	1.07e-08	1.54e-08	4.44e-09	1	273	LT-T-Z:LP-DIR-T	9	g	pmagpy-3.2.1	SLB14.1a	u	0	0	773
This study		0.9	340.4	59.4	SLB14.1a:LP-DIR-T	5.76e-07	4.58e-09	8.27e-09	3.01e-09	1	273	LT-T-Z:LP-DIR-T	10	g	pmagpy-3.2.1	SLB14.1a	u	0	0	798
This study		1.0	334.0	59.6	SLB14.1a:LP-DIR-T	3.46e-07	2.84e-09	5.01e-09	2.59e-09	1	273	LT-T-Z:LP-DIR-T	11	g	pmagpy-3.2.1	SLB14.1a	u	0	0	823
This study		1.6	334.0	57.8	SLB14.1a:LP-DIR-T	2.57e-07	4.92e-09	4.96e-09	1.59e-09	1	273	LT-T-Z:LP-DIR-T	12	g	pmagpy-3.2.1	SLB14.1a	u	0	0	833
This study		1.2	337.6	56.4	SLB14.1a:LP-DIR-T	1.93e-07	1.46e-09	3.68e-09	1.38e-09	1	273	LT-T-Z:LP-DIR-T	13	g	pmagpy-3.2.1	SLB14.1a	u	0	0	843
This study		1.3	336.5	56.0	SLB14.1a:LP-DIR-T	1.64e-07	1.22e-09	3.56e-09	1.04e-09	1	273	LT-T-Z:LP-DIR-T	14	g	pmagpy-3.2.1	SLB14.1a	u	0	0	848
This study		0.7	338.2	55.5	SLB14.1a:LP-DIR-T	1.34e-07	1.12e-09	1.08e-09	7.48e-10	1	273	LT-T-Z:LP-DIR-T	15	g	pmagpy-3.2.1	SLB14.1a	u	0	0	853
This study		1.4	335.1	56.6	SLB14.1a:LP-DIR-T	9.27e-08	7.81e-10	2.12e-09	7.5e-10	1	273	LT-T-Z:LP-DIR-T	16	g	pmagpy-3.2.1	SLB14.1a	u	0	0	868
This study		2.1	338.4	55.5	SLB14.1a:LP-DIR-T	6.12e-08	5.82e-10	2.16e-09	6.02e-10	1	273	LT-T-Z:LP-DIR-T	17	g	pmagpy-3.2.1	SLB14.1a	u	0	0	883
This study		1.6	333.7	57.6	SLB14.1a:LP-DIR-T	4.17e-08	5.36e-10	1e-09	4.98e-10	1	273	LT-T-Z:LP-DIR-T	18	g	pmagpy-3.2.1	SLB14.1a	u	0	0	898
This study		1.4	332.2	55.1	SLB14.1a:LP-DIR-T	2.92e-08	3.86e-10	5.4e-10	4.21e-10	1	273	LT-T-Z:LP-DIR-T	19	g	pmagpy-3.2.1	SLB14.1a	u	0	0	913
This study		2.2	327.9	53.5	SLB14.1a:LP-DIR-T	1.68e-08	2.47e-10	5.17e-10	4.02e-10	1	273	LT-T-Z:LP-DIR-T	20	g	pmagpy-3.2.1	SLB14.1a	u	0	0	928
This study		2.1	325.6	47.3	SLB14.1a:LP-DIR-T	1.08e-08	1.66e-10	3.31e-10	2.4e-10	1	273	LT-T-Z:LP-DIR-T	21	g	pmagpy-3.2.1	SLB14.1a	u	0	0	938
This study		2.1	316.2	42.5	SLB14.1a:LP-DIR-T	6.31e-09	1.19e-10	1.71e-10	1.27e-10	1	273	LT-T-Z:LP-DIR-T	22	g	pmagpy-3.2.1	SLB14.1a	u	0	0	948
This study		1.2	340.4	45.5	SLB14.1a:LP-DIR-T	3.59e-09	3.94e-11	5.53e-11	3.8e-11	1	273	LT-T-Z:LP-DIR-T	23	g	pmagpy-3.2.1	SLB14.1a	u	0	0	953
This study		1.3	269.2	14.1	SLB14.2a:LP-DIR-T	3.59e-06	8.18e-08	1.94e-08	9.15e-09	1	273	LT-NO:LP-DIR-T	1	g	pmagpy-3.2.1	SLB14.2a	u	0	0	273
This study		1.8	269.5	14.1	SLB14.2a:LP-DIR-T	3.59e-06	1.1e-07	1.88e-08	7.83e-09	1	273	LT-LT-Z:LP-DIR-T	2	g	pmagpy-3.2.1	SLB14.2a	u	0	0	77
This study		2.2	269.7	13.9	SLB14.2a:LP-DIR-T	3.58e-06	1.37e-07	1.98e-08	1.81e-08	1	273	LT-T-Z:LP-DIR-T	3	g	pmagpy-3.2.1	SLB14.2a	u	0	0	373
This study		2.4	271.1	13.5	SLB14.2a:LP-DIR-T	3.49e-06	1.48e-07	1.56e-08	1.87e-08	1	273	LT-T-Z:LP-DIR-T	4	g	pmagpy-3.2.1	SLB14.2a	u	0	0	473
This study		2.3	271.0	13.4	SLB14.2a:LP-DIR-T	3.16e-06	1.23e-07	2.13e-08	1.86e-08	1	273	LT-T-Z:LP-DIR-T	5	g	pmagpy-3.2.1	SLB14.2a	u	0	0	573
This study		2.6	271.6	18.3	SLB14.2a:LP-DIR-T	1.19e-06	5.4e-08	8.68e-09	7.03e-09	1	273	LT-T-Z:LP-DIR-T	6	g	pmagpy-3.2.1	SLB14.2a	u	0	0	673
This study		2.3	274.8	20.5	SLB14.2a:LP-DIR-T	9.64e-07	3.82e-08	6.8e-09	5.83e-09	1	273	LT-T-Z:LP-DIR-T	7	g	pmagpy-3.2.1	SLB14.2a	u	0	0	723
This study		0.8	274.4	21.0	SLB14.2a:LP-DIR-T	8.93e-07	1.13e-08	5.86e-09	4.64e-09	1	273	LT-T-Z:LP-DIR-T	8	g	pmagpy-3.2.1	SLB14.2a	u	0	0	748
This study		1.0	275.2	22.0	SLB14.2a:LP-DIR-T	7.62e-07	1.23e-08	4.55e-09	6.35e-09	1	273	LT-T-Z:LP-DIR-T	9	g	pmagpy-3.2.1	SLB14.2a	u	0	0	773
This study		2.2	274.9	22.7	SLB14.2a:LP-DIR-T	5.98e-07	2.27e-08	4.11e-09	3.33e-09	1	273	LT-T-Z:LP-DIR-T	10	g	pmagpy-3.2.1	SLB14.2a	u	0	0	798
This study		1.5	277.1	21.7	SLB14.2a:LP-DIR-T	3.98e-07	1.02e-08	2.26e-09	3.68e-09	1	273	LT-T-Z:LP-DIR-T	11	g	pmagpy-3.2.1	SLB14.2a	u	0	0	823
This study		2.9	273.3	21.1	SLB14.2a:LP-DIR-T	3.06e-07	1.51e-08	1.79e-09	2.59e-09	1	273	LT-T-Z:LP-DIR-T	12	g	pmagpy-3.2.1	SLB14.2a	u	0	0	833
This study		1.3	275.9	20.1	SLB14.2a:LP-DIR-T	2.37e-07	5.01e-09	1.27e-09	1.61e-09	1	273	LT-T-Z:LP-DIR-T	13	g	pmagpy-3.2.1	SLB14.2a	u	0	0	843
This study		0.6	273.8	19.6	SLB14.2a:LP-DIR-T	2e-07	1.49e-09	1.23e-09	1.49e-09	1	273	LT-T-Z:LP-DIR-T	14	g	pmagpy-3.2.1	SLB14.2a	u	0	0	848
This study		1.5	277.4	19.4	SLB14.2a:LP-DIR-T	1.69e-07	4.25e-09	7.48e-10	1.42e-09	1	273	LT-T-Z:LP-DIR-T	15	g	pmagpy-3.2.1	SLB14.2a	u	0	0	853
This study		1.4	275.5	20.3	SLB14.2a:LP-DIR-T	1.18e-07	2.68e-09	6.69e-10	9.42e-10	1	273	LT-T-Z:LP-DIR-T	16	g	pmagpy-3.2.1	SLB14.2a	u	0	0	868
This study		1.0	275.5	20.1	SLB14.2a:LP-DIR-T	8.62e-08	1.24e-09	4.71e-10	8.14e-10	1	273	LT-T-Z:LP-DIR-T	17	g	pmagpy-3.2.1	SLB14.2a	u	0	0	883
This study		1.0	275.3	21.4	SLB14.2a:LP-DIR-T	6.42e-08	9.48e-10	4.28e-10	5.3e-10	1	273	LT-T-Z:LP-DIR-T	18	g	pmagpy-3.2.1	SLB14.2a	u	0	0	898
This study		2.0	275.0	20.9	SLB14.2a:LP-DIR-T	4.89e-08	1.58e-09	3.28e-10	6.09e-10	1	273	LT-T-Z:LP-DIR-T	19	g	pmagpy-3.2.1	SLB14.2a	u	0	0	913
This study		1.9	274.9	19.6	SLB14.2a:LP-DIR-T	3.1e-08	9.64e-10	2.9e-10	3.49e-10	1	273	LT-T-Z:LP-DIR-T	20	g	pmagpy-3.2.1	SLB14.2a	u	0	0	928
This study		1.4	272.7	15.9	SLB14.2a:LP-DIR-T	2.04e-08	4.32e-10	4.14e-10	1.96e-10	1	273	LT-T-Z:LP-DIR-T	21	g	pmagpy-3.2.1	SLB14.2a	u	0	0	938
This study		1.7	262.8	12.0	SLB14.2a:LP-DIR-T	9.22e-09	2.27e-10	2.06e-10	1.26e-10	1	273	LT-T-Z:LP-DIR-T	22	g	pmagpy-3.2.1	SLB14.2a	u	0	0	948
This study		3.9	274.3	16.0	SLB14.2a:LP-DIR-T	7.26e-09	4.87e-10	9e-11	1.06e-10	1	273	LT-T-Z:LP-DIR-T	23	g	pmagpy-3.2.1	SLB14.2a	u	0	0	953
This study		0.6	234.2	2.6	SLB14.3a:LP-DIR-T	3.27e-06	2.78e-08	1.36e-08	2.02e-08	1	273	LT-NO:LP-DIR-T	1	g	pmagpy-3.2.1	SLB14.3a	u	0	0	273
This study		0.6	236.1	2.7	SLB14.3a:LP-DIR-T	3.27e-06	1.97e-08	1.51e-08	2.16e-08	1	273	LT-LT-Z:LP-DIR-T	2	g	pmagpy-3.2.1	SLB14.3a	u	0	0	77
This study		1.7	235.8	2.3	SLB14.3a:LP-DIR-T	3.28e-06	7.97e-08	4.95e-08	2.75e-08	1	273	LT-T-Z:LP-DIR-T	3	g	pmagpy-3.2.1	SLB14.3a	u	0	0	373
This study		0.8	236.6	1.6	SLB14.3a:LP-DIR-T	3.2e-06	2.55e-08	1.67e-08	3.07e-08	1	273	LT-T-Z:LP-DIR-T	4	g	pmagpy-3.2.1	SLB14.3a	u	0	0	473
This study		1.7	238.1	0.9	SLB14.3a:LP-DIR-T	3.09e-06	7.61e-08	4.13e-08	3e-08	1	273	LT-T-Z:LP-DIR-T	5	g	pmagpy-3.2.1	SLB14.3a	u	0	0	573
This study		1.6	233.3	5.4	SLB14.3a:LP-DIR-T	1.73e-06	3.79e-08	2.74e-08	1.54e-08	1	273	LT-T-Z:LP-DIR-T	6	g	pmagpy-3.2.1	SLB14.3a	u	0	0	673
This study		5.3	238.6	11.7	SLB14.3a:LP-DIR-T	1.11e-06	8.84e-08	5.2e-08	9.36e-09	1	273	LT-T-Z:LP-DIR-T	7	g	pmagpy-3.2.1	SLB14.3a	u	0	0	723
This study		1.0	240.2	12.5	SLB14.3a:LP-DIR-T	1.02e-06	1.33e-08	5.82e-09	1.11e-08	1	273	LT-T-Z:LP-DIR-T	8	g	pmagpy-3.2.1	SLB14.3a	u	0	0	748
This study		3.5	239.8	14.0	SLB14.3a:LP-DIR-T	9.02e-07	4.72e-08	2.54e-08	1.01e-08	1	273	LT-T-Z:LP-DIR-T	9	g	pmagpy-3.2.1	SLB14.3a	u	0	0	773
This study		0.8	240.0	14.9	SLB14.3a:LP-DIR-T	7.92e-07	6.41e-09	4.03e-09	8.52e-09	1	273	LT-T-Z:LP-DIR-T	10	g	pmagpy-3.2.1	SLB14.3a	u	0	0	798
This study		0.9	242.4	15.3	SLB14.3a:LP-DIR-T	6.16e-07	6.75e-09	3.88e-09	5.66e-09	1	273	LT-T-Z:LP-DIR-T	11	g	pmagpy-3.2.1	SLB14.3a	u	0	0	823
This study		4.4	242.1	14.9	SLB14.3a:LP-DIR-T	5.12e-07	3.29e-08	2.05e-08	7.66e-09	1	273	LT-T-Z:LP-DIR-T	12	g	pmagpy-3.2.1	SLB14.3a	u	0	0	833
This study		0.9	240.6	14.9	SLB14.3a:LP-DIR-T	4.08e-07	3.87e-09	3.54e-09	4.53e-09	1	273	LT-T-Z:LP-DIR-T	13	g	pmagpy-3.2.1	SLB14.3a	u	0	0	843
This study		1.9	237.6	12.7	SLB14.3a:LP-DIR-T	3.35e-07	9.58e-09	4.96e-09	3.16e-09	1	273	LT-T-Z:LP-DIR-T	14	g	pmagpy-3.2.1	SLB14.3a	u	0	0	848
This study		1.6	242.0	10.6	SLB14.3a:LP-DIR-T	2.68e-07	6.56e-09	2.63e-09	3.02e-09	1	273	LT-T-Z:LP-DIR-T	15	g	pmagpy-3.2.1	SLB14.3a	u	0	0	853
This study		0.9	241.5	11.5	SLB14.3a:LP-DIR-T	1.46e-07	1.68e-09	8.75e-10	1.38e-09	1	273	LT-T-Z:LP-DIR-T	16	g	pmagpy-3.2.1	SLB14.3a	u	0	0	868
This study		0.8	238.7	12.9	SLB14.3a:LP-DIR-T	8.55e-08	7.79e-10	9.06e-10	7.31e-10	1	273	LT-T-Z:LP-DIR-T	17	g	pmagpy-3.2.1	SLB14.3a	u	0	0	883
This study		2.5	241.3	14.0	SLB14.3a:LP-DIR-T	6.05e-08	2.29e-09	1.18e-09	5.52e-10	1	273	LT-T-Z:LP-DIR-T	18	g	pmagpy-3.2.1	SLB14.3a	u	0	0	898
This study		1.8	239.0	13.5	SLB14.3a:LP-DIR-T	4.62e-08	1.26e-09	7.29e-10	4.89e-10	1	273	LT-T-Z:LP-DIR-T	19	g	pmagpy-3.2.1	SLB14.3a	u	0	0	913
This study		1.5	236.8	14.2	SLB14.3a:LP-DIR-T	2.61e-08	5.12e-10	4.45e-10	2.23e-10	1	273	LT-T-Z:LP-DIR-T	20	g	pmagpy-3.2.1	SLB14.3a	u	0	0	928
This study		1.6	231.0	8.2	SLB14.3a:LP-DIR-T	1.32e-08	3.36e-10	2.33e-10	1.69e-10	1	273	LT-T-Z:LP-DIR-T	21	g	pmagpy-3.2.1	SLB14.3a	u	0	0	938
This study		2.0	245.4	4.2	SLB14.3a:LP-DIR-T	5.43e-09	1.28e-10	1.28e-10	1.19e-10	1	273	LT-T-Z:LP-DIR-T	22	g	pmagpy-3.2.1	SLB14.3a	u	0	0	948
This study		1.3	213.1	-3.3	SLB14.3a:LP-DIR-T	4.6e-09	7.43e-11	7.9e-11	6.88e-11	1	273	LT-T-Z:LP-DIR-T	23	g	pmagpy-3.2.1	SLB14.3a	u	0	0	953
This study		2.2	46.1	25.8	SLB14.4a:LP-DIR-T	3.92e-06	1.16e-07	8.45e-08	3.91e-08	1	273	LT-NO:LP-DIR-T	1	g	pmagpy-3.2.1	SLB14.4a	u	0	0	273
This study		2.4	46.0	25.8	SLB14.4a:LP-DIR-T	3.93e-06	1.29e-07	9.65e-08	4.21e-08	1	273	LT-LT-Z:LP-DIR-T	2	g	pmagpy-3.2.1	SLB14.4a	u	0	0	77
This study		2.0	45.7	25.3	SLB14.4a:LP-DIR-T	3.93e-06	1e-07	8.43e-08	3.3e-08	1	273	LT-T-Z:LP-DIR-T	3	g	pmagpy-3.2.1	SLB14.4a	u	0	0	373
This study		3.5	45.1	24.9	SLB14.4a:LP-DIR-T	3.85e-06	1.61e-07	1.67e-07	2.98e-08	1	273	LT-T-Z:LP-DIR-T	4	g	pmagpy-3.2.1	SLB14.4a	u	0	0	473
This study		0.9	45.3	24.5	SLB14.4a:LP-DIR-T	3.69e-06	4.34e-08	1.98e-08	3.08e-08	1	273	LT-T-Z:LP-DIR-T	5	g	pmagpy-3.2.1	SLB14.4a	u	0	0	573
This study		1.2	50.9	28.7	SLB14.4a:LP-DIR-T	1.64e-06	2.7e-08	1.81e-08	1.29e-08	1	273	LT-T-Z:LP-DIR-T	6	g	pmagpy-3.2.1	SLB14.4a	u	0	0	673
This study		4.5	52.8	30.3	SLB14.4a:LP-DIR-T	1.25e-06	7.9e-08	5.87e-08	5.69e-09	1	273	LT-T-Z:LP-DIR-T	7	g	pmagpy-3.2.1	SLB14.4a	u	0	0	723
