tab 	measurements
citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	location	magic_software_packages	magn_moment	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	method_codes	number	quality	sample	site	specimen	treat_ac_field	treat_dc_field	treat_temp
This study		1.5	16.4	-44.2	AP5-4a:LP-DIR-T	hargrave 2016-05-02 20:38:53	Agate Point	pmagpy-3.4.0	8.82E-06	1	1.49E-07	1.27E-07	1.34E-07	u	273	LT-T-Z:LP-DIR-T	10	g	AP5-4	AP5	AP5-4a	0	0	773
This study		1.7	17.3	-44.2	AP5-4a:LP-DIR-T	hargrave 2016-05-03 19:32:32	Agate Point	pmagpy-3.4.0	7.50E-06	1	1.48E-07	1.23E-07	1.28E-07	u	273	LT-T-Z:LP-DIR-T	11	g	AP5-4	AP5	AP5-4a	0	0	798
This study		2	16.7	-44.7	AP5-4a:LP-DIR-T	hargrave 2016-05-12 15:14:09	Agate Point	pmagpy-3.4.0	5.36E-06	1	7.00E-08	1.66E-07	8.34E-08	u	273	LT-T-Z:LP-DIR-T	12	g	AP5-4	AP5	AP5-4a	0	0	823
This study		1.7	17.2	-45.3	AP5-4a:LP-DIR-T	hargrave 2016-05-16 12:52:37	Agate Point	pmagpy-3.4.0	4.27E-06	1	5.92E-08	9.85E-08	6.79E-08	u	273	LT-T-Z:LP-DIR-T	13	g	AP5-4	AP5	AP5-4a	0	0	833
This study		1.4	16.4	-45.3	AP5-4a:LP-DIR-T	hargrave 2016-05-16 18:51:46	Agate Point	pmagpy-3.4.0	3.68E-06	1	5.98E-08	5.50E-08	5.52E-08	u	273	LT-T-Z:LP-DIR-T	14	g	AP5-4	AP5	AP5-4a	0	0	843
This study		1.5	16.2	-45.4	AP5-4a:LP-DIR-T	hargrave 2016-05-17 15:10:39	Agate Point	pmagpy-3.4.0	3.35E-06	1	5.53E-08	5.29E-08	5.45E-08	u	273	LT-T-Z:LP-DIR-T	15	g	AP5-4	AP5	AP5-4a	0	0	848
This study		1.9	16.6	-45.1	AP5-4a:LP-DIR-T	hargrave 2016-05-18 12:02:30	Agate Point	pmagpy-3.4.0	3.06E-06	1	4.74E-08	7.93E-08	5.21E-08	u	273	LT-T-Z:LP-DIR-T	16	g	AP5-4	AP5	AP5-4a	0	0	853
This study		2.2	350.6	-67.6	AP5-5a:LP-DIR-T	hargrave 2016-04-08 17:17:35	Agate Point	pmagpy-3.4.0	6.35E-05	1	1.68E-06	1.96E-06	8.57E-07	u	273	LT-NO:LP-DIR-T	1	g	AP5-5	AP5	AP5-5a	0	0	273
This study		1.8	352.6	-67.2	AP5-5a:LP-DIR-T	hargrave 2016-04-11 17:40:19	Agate Point	pmagpy-3.4.0	6.37E-05	1	1.46E-06	1.39E-06	1.04E-06	u	273	LT-LT-Z:LP-DIR-T	2	g	AP5-5	AP5	AP5-5a	0	0	77
This study		2.2	349.4	-67.4	AP5-5a:LP-DIR-T	hargrave 2016-04-18 10:13:45	Agate Point	pmagpy-3.4.0	6.37E-05	1	1.51E-06	1.96E-06	8.64E-07	u	273	LT-T-Z:LP-DIR-T	3	g	AP5-5	AP5	AP5-5a	0	0	373
This study		2.7	350.4	-67.5	AP5-5a:LP-DIR-T	hargrave 2016-04-18 17:28:28	Agate Point	pmagpy-3.4.0	6.43E-05	1	1.83E-06	2.53E-06	7.31E-07	u	273	LT-T-Z:LP-DIR-T	4	g	AP5-5	AP5	AP5-5a	0	0	473
This study		1.8	351	-67.1	AP5-5a:LP-DIR-T	hargrave 2016-04-19 13:17:14	Agate Point	pmagpy-3.4.0	6.23E-05	1	1.36E-06	1.42E-06	9.16E-07	u	273	LT-T-Z:LP-DIR-T	5	g	AP5-5	AP5	AP5-5a	0	0	573
This study		2.6	350.2	-66.9	AP5-5a:LP-DIR-T	hargrave 2016-04-25 12:59:38	Agate Point	pmagpy-3.4.0	5.91E-05	1	1.90E-06	1.84E-06	1.24E-06	u	273	LT-T-Z:LP-DIR-T	6	g	AP5-5	AP5	AP5-5a	0	0	623
This study		2.6	349.2	-67.5	AP5-5a:LP-DIR-T	hargrave 2016-04-26 09:55:58	Agate Point	pmagpy-3.4.0	5.68E-05	1	1.74E-06	1.88E-06	1.31E-06	u	273	LT-T-Z:LP-DIR-T	7	g	AP5-5	AP5	AP5-5a	0	0	673
This study		2.3	350.5	-68.7	AP5-5a:LP-DIR-T	hargrave 2016-04-26 17:25:32	Agate Point	pmagpy-3.4.0	5.36E-05	1	1.47E-06	1.48E-06	1.49E-06	u	273	LT-T-Z:LP-DIR-T	8	g	AP5-5	AP5	AP5-5a	0	0	723
This study		2	351.4	-70.3	AP5-5a:LP-DIR-T	hargrave 2016-05-02 14:18:09	Agate Point	pmagpy-3.4.0	5.09E-05	1	1.33E-06	1.20E-06	1.75E-06	u	273	LT-T-Z:LP-DIR-T	9	g	AP5-5	AP5	AP5-5a	0	0	748
This study		1.9	353.2	-71.8	AP5-5a:LP-DIR-T	hargrave 2016-05-02 20:40:23	Agate Point	pmagpy-3.4.0	5.03E-05	1	1.12E-06	1.08E-06	2.47E-06	u	273	LT-T-Z:LP-DIR-T	10	g	AP5-5	AP5	AP5-5a	0	0	773
This study		2	350.8	-72.5	AP5-5a:LP-DIR-T	hargrave 2016-05-03 19:34:02	Agate Point	pmagpy-3.4.0	4.69E-05	1	9.85E-07	1.20E-06	1.67E-06	u	273	LT-T-Z:LP-DIR-T	11	g	AP5-5	AP5	AP5-5a	0	0	798
This study		1.5	352.7	-73.7	AP5-5a:LP-DIR-T	hargrave 2016-05-12 15:15:39	Agate Point	pmagpy-3.4.0	4.27E-05	1	8.19E-07	7.69E-07	5.61E-07	u	273	LT-T-Z:LP-DIR-T	12	g	AP5-5	AP5	AP5-5a	0	0	823
This study		1.6	350.6	-73.5	AP5-5a:LP-DIR-T	hargrave 2016-05-16 12:54:06	Agate Point	pmagpy-3.4.0	3.69E-05	1	7.64E-07	6.98E-07	3.12E-07	u	273	LT-T-Z:LP-DIR-T	13	g	AP5-5	AP5	AP5-5a	0	0	833
This study		1.7	351.8	-73.5	AP5-5a:LP-DIR-T	hargrave 2016-05-16 18:53:15	Agate Point	pmagpy-3.4.0	3.26E-05	1	6.76E-07	7.00E-07	2.66E-07	u	273	LT-T-Z:LP-DIR-T	14	g	AP5-5	AP5	AP5-5a	0	0	843
This study		1.6	352.4	-73.7	AP5-5a:LP-DIR-T	hargrave 2016-05-17 15:12:09	Agate Point	pmagpy-3.4.0	2.88E-05	1	5.69E-07	5.49E-07	2.42E-07	u	273	LT-T-Z:LP-DIR-T	15	g	AP5-5	AP5	AP5-5a	0	0	848
This study		1.5	354.1	-73.3	AP5-5a:LP-DIR-T	hargrave 2016-05-18 12:04:00	Agate Point	pmagpy-3.4.0	2.63E-05	1	5.09E-07	4.73E-07	1.61E-07	u	273	LT-T-Z:LP-DIR-T	16	g	AP5-5	AP5	AP5-5a	0	0	853
This study		1.6	56.5	-81.2	AP5-6a:LP-DIR-T	hargrave 2016-04-08 17:19:13	Agate Point	pmagpy-3.4.0	1.80E-05	1	4.30E-07	2.63E-07	4.69E-08	u	273	LT-NO:LP-DIR-T	1	g	AP5-6	AP5	AP5-6a	0	0	273
This study		1.7	53.2	-81.3	AP5-6a:LP-DIR-T	hargrave 2016-04-11 17:41:52	Agate Point	pmagpy-3.4.0	1.74E-05	1	4.35E-07	2.52E-07	5.70E-08	u	273	LT-LT-Z:LP-DIR-T	2	g	AP5-6	AP5	AP5-6a	0	0	77
This study		1.6	52.6	-81.4	AP5-6a:LP-DIR-T	hargrave 2016-04-18 10:15:03	Agate Point	pmagpy-3.4.0	1.75E-05	1	3.93E-07	2.67E-07	4.54E-08	u	273	LT-T-Z:LP-DIR-T	3	g	AP5-6	AP5	AP5-6a	0	0	373
This study		1.5	52.1	-82	AP5-6a:LP-DIR-T	hargrave 2016-04-18 17:29:49	Agate Point	pmagpy-3.4.0	1.79E-05	1	3.94E-07	2.77E-07	5.91E-08	u	273	LT-T-Z:LP-DIR-T	4	g	AP5-6	AP5	AP5-6a	0	0	473
This study		1.4	48.3	-81.9	AP5-6a:LP-DIR-T	hargrave 2016-04-19 13:18:29	Agate Point	pmagpy-3.4.0	1.78E-05	1	3.49E-07	2.60E-07	6.96E-08	u	273	LT-T-Z:LP-DIR-T	5	g	AP5-6	AP5	AP5-6a	0	0	573
This study		2	48.2	-82	AP5-6a:LP-DIR-T	hargrave 2016-04-25 13:01:12	Agate Point	pmagpy-3.4.0	1.73E-05	1	5.01E-07	3.43E-07	1.04E-07	u	273	LT-T-Z:LP-DIR-T	6	g	AP5-6	AP5	AP5-6a	0	0	623
This study		1.9	48.1	-81.7	AP5-6a:LP-DIR-T	hargrave 2016-04-26 09:57:32	Agate Point	pmagpy-3.4.0	1.64E-05	1	4.43E-07	3.12E-07	7.57E-08	u	273	LT-T-Z:LP-DIR-T	7	g	AP5-6	AP5	AP5-6a	0	0	673
This study		2	47.2	-82.1	AP5-6a:LP-DIR-T	hargrave 2016-04-26 17:27:05	Agate Point	pmagpy-3.4.0	1.45E-05	1	4.06E-07	2.84E-07	4.88E-08	u	273	LT-T-Z:LP-DIR-T	8	g	AP5-6	AP5	AP5-6a	0	0	723
This study		1.5	46.9	-81.9	AP5-6a:LP-DIR-T	hargrave 2016-05-02 14:19:42	Agate Point	pmagpy-3.4.0	1.23E-05	1	2.39E-07	2.15E-07	3.51E-08	u	273	LT-T-Z:LP-DIR-T	9	g	AP5-6	AP5	AP5-6a	0	0	748
This study		1.8	47.9	-82.6	AP5-6a:LP-DIR-T	hargrave 2016-05-02 20:41:57	Agate Point	pmagpy-3.4.0	1.09E-05	1	2.84E-07	2.04E-07	5.70E-08	u	273	LT-T-Z:LP-DIR-T	10	g	AP5-6	AP5	AP5-6a	0	0	773
This study		1.7	44.4	-82.4	AP5-6a:LP-DIR-T	hargrave 2016-05-03 19:35:36	Agate Point	pmagpy-3.4.0	8.79E-06	1	2.14E-07	1.63E-07	2.26E-08	u	273	LT-T-Z:LP-DIR-T	11	g	AP5-6	AP5	AP5-6a	0	0	798
This study		1.9	47.2	-82.7	AP5-6a:LP-DIR-T	hargrave 2016-05-12 15:17:13	Agate Point	pmagpy-3.4.0	5.77E-06	1	1.59E-07	1.04E-07	2.14E-08	u	273	LT-T-Z:LP-DIR-T	12	g	AP5-6	AP5	AP5-6a	0	0	823
This study		1.9	46.9	-82.6	AP5-6a:LP-DIR-T	hargrave 2016-05-16 12:55:40	Agate Point	pmagpy-3.4.0	4.32E-06	1	1.16E-07	7.90E-08	1.87E-08	u	273	LT-T-Z:LP-DIR-T	13	g	AP5-6	AP5	AP5-6a	0	0	833
This study		1.8	46.7	-83.5	AP5-6a:LP-DIR-T	hargrave 2016-05-16 18:54:48	Agate Point	pmagpy-3.4.0	3.74E-06	1	9.39E-08	6.87E-08	1.39E-08	u	273	LT-T-Z:LP-DIR-T	14	g	AP5-6	AP5	AP5-6a	0	0	843
This study		1.9	52.3	-82.8	AP5-6a:LP-DIR-T	hargrave 2016-05-17 15:13:42	Agate Point	pmagpy-3.4.0	3.28E-06	1	8.85E-08	5.96E-08	1.74E-08	u	273	LT-T-Z:LP-DIR-T	15	g	AP5-6	AP5	AP5-6a	0	0	848
This study		1.6	41	-83.2	AP5-6a:LP-DIR-T	hargrave 2016-05-18 12:05:33	Agate Point	pmagpy-3.4.0	3.05E-06	1	7.00E-08	5.37E-08	9.98E-09	u	273	LT-T-Z:LP-DIR-T	16	g	AP5-6	AP5	AP5-6a	0	0	853
This study		1.2	335.6	-67.8	AP5-7a:LP-DIR-T	hargrave 2016-04-08 17:20:50	Agate Point	pmagpy-3.4.0	2.82E-05	1	3.99E-07	4.14E-07	2.35E-07	u	273	LT-NO:LP-DIR-T	1	g	AP5-7	AP5	AP5-7a	0	0	273
This study		1.2	340.1	-67.6	AP5-7a:LP-DIR-T	hargrave 2016-04-11 17:43:29	Agate Point	pmagpy-3.4.0	2.73E-05	1	3.91E-07	3.94E-07	1.89E-07	u	273	LT-LT-Z:LP-DIR-T	2	g	AP5-7	AP5	AP5-7a	0	0	77
This study		2	339.5	-67.3	AP5-7a:LP-DIR-T	hargrave 2016-04-18 10:16:27	Agate Point	pmagpy-3.4.0	2.71E-05	1	4.44E-07	8.45E-07	1.87E-07	u	273	LT-T-Z:LP-DIR-T	3	g	AP5-7	AP5	AP5-7a	0	0	373
This study		2.7	342.5	-67.3	AP5-7a:LP-DIR-T	hargrave 2016-04-18 17:31:09	Agate Point	pmagpy-3.4.0	2.69E-05	1	7.15E-07	1.05E-06	2.35E-07	u	273	LT-T-Z:LP-DIR-T	4	g	AP5-7	AP5	AP5-7a	0	0	473
This study		1.6	335.9	-68	AP5-7a:LP-DIR-T	hargrave 2016-04-19 13:19:48	Agate Point	pmagpy-3.4.0	2.60E-05	1	3.59E-07	6.31E-07	2.33E-07	u	273	LT-T-Z:LP-DIR-T	5	g	AP5-7	AP5	AP5-7a	0	0	573
This study		3.3	331.4	-68	AP5-7a:LP-DIR-T	hargrave 2016-04-25 13:02:49	Agate Point	pmagpy-3.4.0	2.54E-05	1	6.40E-07	1.31E-06	3.04E-07	u	273	LT-T-Z:LP-DIR-T	6	g	AP5-7	AP5	AP5-7a	0	0	623
This study		1.8	335.9	-68.9	AP5-7a:LP-DIR-T	hargrave 2016-04-26 09:59:10	Agate Point	pmagpy-3.4.0	2.40E-05	1	4.74E-07	5.73E-07	2.64E-07	u	273	LT-T-Z:LP-DIR-T	7	g	AP5-7	AP5	AP5-7a	0	0	673
This study		2	335.3	-68	AP5-7a:LP-DIR-T	hargrave 2016-04-26 17:29:33	Agate Point	pmagpy-3.4.0	1.99E-05	1	3.92E-07	5.64E-07	2.47E-07	u	273	LT-T-Z:LP-DIR-T	8	g	AP5-7	AP5	AP5-7a	0	0	723
This study		2.7	343	-68.4	AP5-7a:LP-DIR-T	hargrave 2016-05-02 14:21:19	Agate Point	pmagpy-3.4.0	1.59E-05	1	5.16E-07	5.02E-07	1.61E-07	u	273	LT-T-Z:LP-DIR-T	9	g	AP5-7	AP5	AP5-7a	0	0	748
This study		1.6	335.7	-67.6	AP5-7a:LP-DIR-T	hargrave 2016-05-02 20:45:16	Agate Point	pmagpy-3.4.0	1.35E-05	1	2.47E-07	2.63E-07	1.56E-07	u	273	LT-T-Z:LP-DIR-T	10	g	AP5-7	AP5	AP5-7a	0	0	773
This study		1.7	330.9	-67.6	AP5-7a:LP-DIR-T	hargrave 2016-05-03 19:37:13	Agate Point	pmagpy-3.4.0	1.07E-05	1	1.95E-07	2.51E-07	1.26E-07	u	273	LT-T-Z:LP-DIR-T	11	g	AP5-7	AP5	AP5-7a	0	0	798
This study		1.5	335.1	-67.9	AP5-7a:LP-DIR-T	hargrave 2016-05-12 15:18:50	Agate Point	pmagpy-3.4.0	7.62E-06	1	1.46E-07	1.34E-07	8.82E-08	u	273	LT-T-Z:LP-DIR-T	12	g	AP5-7	AP5	AP5-7a	0	0	823
This study		1.6	334.3	-67.7	AP5-7a:LP-DIR-T	hargrave 2016-05-16 12:57:22	Agate Point	pmagpy-3.4.0	6.35E-06	1	1.27E-07	1.13E-07	8.38E-08	u	273	LT-T-Z:LP-DIR-T	13	g	AP5-7	AP5	AP5-7a	0	0	833
This study		1.9	337.7	-67.7	AP5-7a:LP-DIR-T	hargrave 2016-05-16 18:56:25	Agate Point	pmagpy-3.4.0	5.61E-06	1	1.15E-07	1.42E-07	7.03E-08	u	273	LT-T-Z:LP-DIR-T	14	g	AP5-7	AP5	AP5-7a	0	0	843
This study		1.5	337.4	-68	AP5-7a:LP-DIR-T	hargrave 2016-05-17 15:15:18	Agate Point	pmagpy-3.4.0	4.95E-06	1	8.93E-08	9.33E-08	6.27E-08	u	273	LT-T-Z:LP-DIR-T	15	g	AP5-7	AP5	AP5-7a	0	0	848
This study		1.6	336	-67.1	AP5-7a:LP-DIR-T	hargrave 2016-05-18 12:08:55	Agate Point	pmagpy-3.4.0	4.54E-06	1	9.81E-08	7.90E-08	4.52E-08	u	273	LT-T-Z:LP-DIR-T	16	g	AP5-7	AP5	AP5-7a	0	0	853
This study		1.7	15.2	-50.7	AP5-8a:LP-DIR-T	hargrave 2016-04-08 17:22:47	Agate Point	pmagpy-3.4.0	9.40E-06	1	9.69E-08	2.66E-07	5.43E-08	u	273	LT-NO:LP-DIR-T	1	g	AP5-8	AP5	AP5-8a	0	0	273
This study		2.2	16.7	-51.1	AP5-8a:LP-DIR-T	hargrave 2016-04-11 17:45:25	Agate Point	pmagpy-3.4.0	9.05E-06	1	9.59E-08	3.40E-07	5.97E-08	u	273	LT-LT-Z:LP-DIR-T	2	g	AP5-8	AP5	AP5-8a	0	0	77
This study		1.8	19.6	-51.9	AP5-8a:LP-DIR-T	hargrave 2016-04-18 10:18:11	Agate Point	pmagpy-3.4.0	9.29E-06	1	1.06E-07	2.69E-07	3.26E-08	u	273	LT-T-Z:LP-DIR-T	3	g	AP5-8	AP5	AP5-8a	0	0	373
This study		1.4	20.5	-54.8	AP5-8a:LP-DIR-T	hargrave 2016-04-18 17:32:50	Agate Point	pmagpy-3.4.0	1.02E-05	1	1.09E-07	2.29E-07	4.78E-08	u	273	LT-T-Z:LP-DIR-T	4	g	AP5-8	AP5	AP5-8a	0	0	473
This study		1.6	21.7	-56	AP5-8a:LP-DIR-T	hargrave 2016-04-19 13:21:31	Agate Point	pmagpy-3.4.0	1.03E-05	1	1.29E-07	2.61E-07	5.32E-08	u	273	LT-T-Z:LP-DIR-T	5	g	AP5-8	AP5	AP5-8a	0	0	573
This study		1.5	24.2	-55.6	AP5-8a:LP-DIR-T	hargrave 2016-04-25 13:04:46	Agate Point	pmagpy-3.4.0	9.75E-06	1	1.55E-07	1.93E-07	7.83E-08	u	273	LT-T-Z:LP-DIR-T	6	g	AP5-8	AP5	AP5-8a	0	0	623
This study		3.9	24.7	-56.2	AP5-8a:LP-DIR-T	hargrave 2016-04-26 10:01:59	Agate Point	pmagpy-3.4.0	9.06E-06	1	2.30E-07	5.75E-07	9.08E-08	u	273	LT-T-Z:LP-DIR-T	7	g	AP5-8	AP5	AP5-8a	0	0	673
This study		1.5	20.1	-56.1	AP5-8a:LP-DIR-T	hargrave 2016-04-26 17:31:30	Agate Point	pmagpy-3.4.0	7.87E-06	1	1.37E-07	1.56E-07	4.76E-08	u	273	LT-T-Z:LP-DIR-T	8	g	AP5-8	AP5	AP5-8a	0	0	723
This study		2.5	21.1	-56.5	AP5-8a:LP-DIR-T	hargrave 2016-05-02 14:23:15	Agate Point	pmagpy-3.4.0	6.95E-06	1	1.63E-07	2.61E-07	2.79E-08	u	273	LT-T-Z:LP-DIR-T	9	g	AP5-8	AP5	AP5-8a	0	0	748
This study		2.4	22.8	-56.5	AP5-8a:LP-DIR-T	hargrave 2016-05-02 20:47:12	Agate Point	pmagpy-3.4.0	6.09E-06	1	1.16E-07	2.29E-07	3.53E-08	u	273	LT-T-Z:LP-DIR-T	10	g	AP5-8	AP5	AP5-8a	0	0	773
This study		1.5	24.5	-57.7	AP5-8a:LP-DIR-T	hargrave 2016-05-03 19:39:11	Agate Point	pmagpy-3.4.0	4.71E-06	1	8.17E-08	1.01E-07	1.80E-08	u	273	LT-T-Z:LP-DIR-T	11	g	AP5-8	AP5	AP5-8a	0	0	798
This study		1.3	22.1	-57.6	AP5-8a:LP-DIR-T	hargrave 2016-05-12 15:20:47	Agate Point	pmagpy-3.4.0	3.02E-06	1	4.69E-08	5.18E-08	1.85E-08	u	273	LT-T-Z:LP-DIR-T	12	g	AP5-8	AP5	AP5-8a	0	0	823
This study		1.8	22.1	-58.4	AP5-8a:LP-DIR-T	hargrave 2016-05-16 12:59:19	Agate Point	pmagpy-3.4.0	2.29E-06	1	3.63E-08	6.37E-08	1.77E-08	u	273	LT-T-Z:LP-DIR-T	13	g	AP5-8	AP5	AP5-8a	0	0	833
This study		1.8	21.3	-58.2	AP5-8a:LP-DIR-T	hargrave 2016-05-16 18:58:22	Agate Point	pmagpy-3.4.0	1.95E-06	1	3.04E-08	5.20E-08	1.50E-08	u	273	LT-T-Z:LP-DIR-T	14	g	AP5-8	AP5	AP5-8a	0	0	843
This study		1.6	22.6	-57.2	AP5-8a:LP-DIR-T	hargrave 2016-05-17 15:17:15	Agate Point	pmagpy-3.4.0	1.70E-06	1	2.68E-08	4.12E-08	1.32E-08	u	273	LT-T-Z:LP-DIR-T	15	g	AP5-8	AP5	AP5-8a	0	0	848
This study		1.2	24	-57.6	AP5-8a:LP-DIR-T	hargrave 2016-05-18 12:10:51	Agate Point	pmagpy-3.4.0	1.54E-06	1	2.42E-08	2.48E-08	6.30E-09	u	273	LT-T-Z:LP-DIR-T	16	g	AP5-8	AP5	AP5-8a	0	0	853
This study		1.5	24.8	31.4	Puf1-1a:LP-DIR-T	hargrave 2016-04-08 17:26:38	Puff Island	pmagpy-3.4.0	9.25E-06	1	9.98E-08	1.68E-07	1.69E-07	u	273	LT-NO:LP-DIR-T	1	g	Puf1-1	Puf1	Puf1-1a	0	0	273
This study		2.1	24.8	31.7	Puf1-1a:LP-DIR-T	hargrave 2016-04-11 17:50:04	Puff Island	pmagpy-3.4.0	9.24E-06	1	9.70E-08	2.52E-07	2.04E-07	u	273	LT-LT-Z:LP-DIR-T	2	g	Puf1-1	Puf1	Puf1-1a	0	0	77
This study		2.3	27	30.5	Puf1-1a:LP-DIR-T	hargrave 2016-04-18 10:21:29	Puff Island	pmagpy-3.4.0	9.19E-06	1	1.18E-07	1.88E-07	2.98E-07	u	273	LT-T-Z:LP-DIR-T	3	g	Puf1-1	Puf1	Puf1-1a	0	0	373
This study		2.4	27.1	28.7	Puf1-1a:LP-DIR-T	hargrave 2016-04-18 17:36:04	Puff Island	pmagpy-3.4.0	9.48E-06	1	1.30E-07	3.27E-07	1.97E-07	u	273	LT-T-Z:LP-DIR-T	4	g	Puf1-1	Puf1	Puf1-1a	0	0	473
This study		2.3	26.5	28.7	Puf1-1a:LP-DIR-T	hargrave 2016-04-19 13:24:41	Puff Island	pmagpy-3.4.0	9.45E-06	1	1.14E-07	3.18E-07	2.00E-07	u	273	LT-T-Z:LP-DIR-T	5	g	Puf1-1	Puf1	Puf1-1a	0	0	573
This study		2.5	23.9	28.4	Puf1-1a:LP-DIR-T	hargrave 2016-04-25 13:08:35	Puff Island	pmagpy-3.4.0	8.46E-06	1	1.18E-07	2.94E-07	2.14E-07	u	273	LT-T-Z:LP-DIR-T	6	g	Puf1-1	Puf1	Puf1-1a	0	0	623
This study		1.9	26.2	28.1	Puf1-1a:LP-DIR-T	hargrave 2016-04-26 10:05:01	Puff Island	pmagpy-3.4.0	7.33E-06	1	1.29E-07	9.93E-08	1.85E-07	u	273	LT-T-Z:LP-DIR-T	7	g	Puf1-1	Puf1	Puf1-1a	0	0	673
This study		2	26	27.9	Puf1-1a:LP-DIR-T	hargrave 2016-04-26 17:34:31	Puff Island	pmagpy-3.4.0	6.59E-06	1	8.04E-08	1.27E-07	1.84E-07	u	273	LT-T-Z:LP-DIR-T	8	g	Puf1-1	Puf1	Puf1-1a	0	0	723
This study		2.4	23.4	27.9	Puf1-1a:LP-DIR-T	hargrave 2016-05-02 14:26:16	Puff Island	pmagpy-3.4.0	6.25E-06	1	7.37E-08	1.58E-07	1.97E-07	u	273	LT-T-Z:LP-DIR-T	9	g	Puf1-1	Puf1	Puf1-1a	0	0	748
This study		2.9	24.6	28.1	Puf1-1a:LP-DIR-T	hargrave 2016-05-02 20:50:18	Puff Island	pmagpy-3.4.0	6.12E-06	1	9.07E-08	2.59E-07	1.55E-07	u	273	LT-T-Z:LP-DIR-T	10	g	Puf1-1	Puf1	Puf1-1a	0	0	773
This study		1.7	27.9	28	Puf1-1a:LP-DIR-T	hargrave 2016-05-03 19:42:12	Puff Island	pmagpy-3.4.0	5.86E-06	1	8.22E-08	6.47E-08	1.43E-07	u	273	LT-T-Z:LP-DIR-T	11	g	Puf1-1	Puf1	Puf1-1a	0	0	798
This study		2.6	23.9	28	Puf1-1a:LP-DIR-T	hargrave 2016-05-12 15:23:57	Puff Island	pmagpy-3.4.0	5.46E-06	1	8.27E-08	2.04E-07	1.30E-07	u	273	LT-T-Z:LP-DIR-T	12	g	Puf1-1	Puf1	Puf1-1a	0	0	823
This study		2	24	27.9	Puf1-1a:LP-DIR-T	hargrave 2016-05-16 13:02:20	Puff Island	pmagpy-3.4.0	5.12E-06	1	6.66E-08	1.27E-07	1.20E-07	u	273	LT-T-Z:LP-DIR-T	13	g	Puf1-1	Puf1	Puf1-1a	0	0	833
This study		3.4	24.8	28	Puf1-1a:LP-DIR-T	hargrave 2016-05-16 19:02:23	Puff Island	pmagpy-3.4.0	4.79E-06	1	1.01E-07	2.49E-07	1.06E-07	u	273	LT-T-Z:LP-DIR-T	14	g	Puf1-1	Puf1	Puf1-1a	0	0	843
This study		3.2	24	28.1	Puf1-1a:LP-DIR-T	hargrave 2016-05-17 15:21:04	Puff Island	pmagpy-3.4.0	4.56E-06	1	7.28E-08	2.20E-07	1.07E-07	u	273	LT-T-Z:LP-DIR-T	15	g	Puf1-1	Puf1	Puf1-1a	0	0	848
This study		1.9	27.5	28.1	Puf1-1a:LP-DIR-T	hargrave 2016-05-18 12:13:52	Puff Island	pmagpy-3.4.0	4.36E-06	1	7.73E-08	5.29E-08	1.09E-07	u	273	LT-T-Z:LP-DIR-T	16	g	Puf1-1	Puf1	Puf1-1a	0	0	853
This study		2.7	39.3	34.9	Puf1-2a:LP-DIR-T	hargrave 2016-04-08 17:28:13	Puff Island	pmagpy-3.4.0	9.60E-06	1	3.52E-07	2.65E-07	1.33E-07	u	273	LT-NO:LP-DIR-T	1	g	Puf1-2	Puf1	Puf1-2a	0	0	273
This study		3	40.6	34.9	Puf1-2a:LP-DIR-T	hargrave 2016-04-11 17:51:39	Puff Island	pmagpy-3.4.0	9.59E-06	1	3.80E-07	3.16E-07	1.21E-07	u	273	LT-LT-Z:LP-DIR-T	2	g	Puf1-2	Puf1	Puf1-2a	0	0	77
This study		3.4	38	34.6	Puf1-2a:LP-DIR-T	hargrave 2016-04-18 10:24:19	Puff Island	pmagpy-3.4.0	9.54E-06	1	4.15E-07	3.80E-07	1.03E-07	u	273	LT-T-Z:LP-DIR-T	3	g	Puf1-2	Puf1	Puf1-2a	0	0	373
This study		1.2	37.7	33	Puf1-2a:LP-DIR-T	hargrave 2016-04-18 17:37:21	Puff Island	pmagpy-3.4.0	9.85E-06	1	1.69E-07	1.07E-07	1.06E-07	u	273	LT-T-Z:LP-DIR-T	4	g	Puf1-2	Puf1	Puf1-2a	0	0	473
This study		2.4	38.7	32.5	Puf1-2a:LP-DIR-T	hargrave 2016-04-19 13:26:03	Puff Island	pmagpy-3.4.0	9.76E-06	1	3.05E-07	2.70E-07	1.06E-07	u	273	LT-T-Z:LP-DIR-T	5	g	Puf1-2	Puf1	Puf1-2a	0	0	573
This study		1.7	39.1	32.5	Puf1-2a:LP-DIR-T	hargrave 2016-04-25 13:10:10	Puff Island	pmagpy-3.4.0	8.36E-06	1	1.96E-07	1.22E-07	1.36E-07	u	273	LT-T-Z:LP-DIR-T	6	g	Puf1-2	Puf1	Puf1-2a	0	0	623
This study		2	36.3	32.2	Puf1-2a:LP-DIR-T	hargrave 2016-04-26 10:06:36	Puff Island	pmagpy-3.4.0	7.30E-06	1	1.95E-07	1.42E-07	1.04E-07	u	273	LT-T-Z:LP-DIR-T	7	g	Puf1-2	Puf1	Puf1-2a	0	0	673
